episode,scores,steps
0,-10,250
1,-10,500
2,-10,617
3,-10,644
4,-10,665
5,-10,697
6,-10,726
7,100,730
8,-10,753
9,-10,780
10,-10,803
11,-10,835
12,-10,860
13,-10,887
14,-10,920
15,-10,949
16,-10,977
17,-10,999
18,-10,1031
19,100,1044
20,-10,1063
21,-10,1089
22,-10,1119
23,-10,1143
24,-10,1178
25,-10,1208
26,-10,1243
27,-10,1269
28,-10,1297
29,-10,1330
30,100,1350
31,-10,1387
32,-10,1419
33,-10,1446
34,-10,1471
35,-10,1495
36,-10,1528
37,-10,1549
38,-10,1574
39,-10,1603
40,-10,1638
41,-10,1675
42,-10,1704
43,-10,1740
44,-10,1772
45,-10,1812
46,100,1819
47,-10,1853
48,100,1872
49,-10,1913
50,-10,1943
51,100,1947
52,-10,1971
53,-10,1991
54,-10,2016
55,-10,2043
56,-10,2071
57,100,2088
58,-10,2114
59,-10,2159
60,100,2168
61,-10,2195
62,-10,2224
63,-10,2264
64,-10,2290
65,100,2321
66,-10,2406
67,-10,2468
68,-10,2563
69,100,2582
70,100,2583
71,-10,2618
72,-10,2712
73,-10,2742
74,-10,2807
75,100,2827
76,100,2828
77,-10,2846
78,-10,2869
79,-10,2894
80,-10,3047
81,-10,3129
82,-10,3204
83,-10,3291
84,-10,3328
85,-10,3360
86,-10,3385
87,100,3399
88,-10,3434
89,100,3435
90,-10,3459
91,-10,3481
92,-10,3521
93,100,3542
94,-10,3573
95,-10,3600
96,-10,3631
97,-10,3736
98,-10,3767
99,-10,3843
100,-10,3871
101,-10,3899
102,-10,3927
103,100,3965
104,-10,4010
105,-10,4045
106,100,4046
107,-10,4069
108,-10,4093
109,-10,4138
110,-10,4169
111,-10,4235
112,-10,4264
113,-10,4337
114,-10,4367
115,-10,4405
116,-10,4448
117,-10,4477
118,100,4494
119,100,4497
120,-10,4523
121,-10,4553
122,-10,4583
123,-10,4619
124,-10,4642
125,-10,4669
126,-10,4697
127,-10,4735
128,-10,4805
129,-10,4834
130,-10,4859
131,-10,4896
132,-10,4920
133,-10,4946
134,-10,4970
135,100,4983
136,-10,5029
137,-10,5072
138,-10,5107
139,-10,5143
140,-10,5169
141,-10,5197
142,-10,5229
143,-10,5260
144,-10,5288
145,-10,5314
146,-10,5339
147,100,5347
148,-10,5380
149,-10,5427
150,-10,5462
151,100,5474
152,-10,5501
153,-10,5533
154,-10,5569
155,-10,5599
156,-10,5622
157,-10,5656
158,-10,5678
159,-10,5702
160,-10,5734
161,-10,5775
162,-10,5800
163,-10,5833
164,-10,5858
165,-10,5890
166,-10,5922
167,-10,5962
168,-10,5988
169,-10,6020
170,-10,6054
171,-10,6081
172,-10,6110
173,-10,6137
174,-10,6163
175,-10,6193
176,-10,6217
177,100,6239
178,-10,6277
179,-10,6303
180,-10,6334
181,100,6335
182,-10,6370
183,-10,6413
184,-10,6473
185,-10,6498
186,-10,6524
187,-10,6565
188,-10,6592
189,-10,6627
190,-10,6656
191,-10,6689
192,-10,6735
193,-10,6770
194,100,6788
195,-10,6819
196,-10,6860
197,-10,6893
198,-10,6920
199,100,6923
200,-10,6953
201,-10,6977
202,-10,7004
203,-10,7036
204,-10,7080
205,100,7097
206,-10,7127
207,-10,7155
208,-10,7182
209,-10,7207
210,-10,7231
211,-10,7259
212,-10,7295
213,-10,7322
214,-10,7347
215,-10,7378
216,-10,7404
217,-10,7432
218,-10,7484
219,-10,7518
220,-10,7542
221,-10,7573
222,-10,7683
223,100,7689
224,-10,7720
225,-10,7751
226,-10,7799
227,-10,7822
228,100,7830
229,-10,7870
230,-10,7922
231,-10,7952
232,-10,7985
233,-10,8095
234,-10,8149
235,-10,8184
236,-10,8216
237,-10,8290
238,-10,8331
239,-10,8361
240,-10,8398
241,-10,8437
242,-10,8471
243,-10,8503
244,100,8507
245,-10,8543
246,-10,8576
247,-10,8615
248,-10,8648
249,-10,8673
250,-10,8705
251,-10,8726
252,-10,8760
253,-10,8785
254,-10,8815
255,-10,8844
256,-10,8865
257,-10,8930
258,-10,8978
259,-10,9002
260,100,9021
261,-10,9051
262,-10,9087
263,-10,9119
264,100,9182
265,-10,9214
266,-10,9236
267,-10,9258
268,-10,9281
269,100,9313
270,-10,9353
271,-10,9384
272,-10,9407
273,-10,9431
274,-10,9476
275,-10,9496
276,-10,9617
277,100,9629
278,-10,9677
279,100,9689
280,-10,9719
281,100,9728
282,100,9962
283,-10,9993
284,-10,10044
285,100,10050
286,-10,10135
287,-10,10175
288,100,10176
289,-10,10209
290,100,10294
291,-10,10332
292,100,10361
293,-10,10385
294,100,10433
295,100,10453
296,-10,10518
297,-10,10545
298,-10,10574
299,-10,10605
300,-10,10634
301,-10,10686
302,100,10695
303,-10,10787
304,-10,10899
305,100,11051
306,100,11052
307,100,11053
308,100,11170
309,100,11279
310,-10,11361
311,-10,11386
312,100,11589
313,100,11730
314,100,11849
315,-10,12099
316,100,12319
317,100,12382
318,-10,12595
319,100,12646
320,-10,12896
321,100,12930
322,-10,13071
323,100,13277
324,100,13278
325,-10,13528
326,100,13546
327,-10,13572
328,-10,13619
329,-10,13802
330,100,14012
331,100,14034
332,-10,14065
333,100,14091
334,100,14092
335,100,14303
336,100,14452
337,100,14533
338,100,14700
339,100,14745
340,100,14762
341,-10,15012
342,100,15153
343,-10,15181
344,100,15368
345,100,15374
346,-10,15402
347,100,15417
348,-10,15439
349,100,15440
350,100,15506
351,100,15527
352,100,15562
353,100,15572
354,100,15676
355,100,15688
356,100,15706
357,100,15720
358,-10,15752
359,100,15802
360,100,15871
361,100,15882
362,-10,15963
363,100,15973
364,100,16048
365,100,16100
366,100,16120
367,100,16181
368,100,16225
369,100,16256
370,100,16343
371,-10,16371
372,100,16499
373,100,16567
374,100,16605
375,-10,16855
376,100,16856
377,-10,16890
378,100,16891
379,100,16931
380,100,17061
381,100,17082
382,100,17154
383,100,17266
384,-10,17516
385,100,17530
386,100,17592
387,100,17625
388,-10,17875
389,100,17894
390,100,17905
391,100,17913
392,100,18027
393,-10,18277
394,100,18319
395,100,18467
396,100,18540
397,100,18687
398,100,18857
399,100,18929
400,100,18957
401,-10,18982
402,100,19001
403,100,19010
404,100,19011
405,100,19043
406,-10,19069
407,100,19083
408,100,19107
409,100,19197
410,100,19207
411,-10,19234
412,100,19311
413,-10,19478
414,-10,19550
415,100,19565
416,100,19566
417,100,19580
418,100,19600
419,-10,19627
420,-10,19745
421,100,19808
422,-10,19864
423,100,19889
424,100,19901
425,100,19972
426,100,20016
427,-10,20106
428,100,20116
429,100,20153
430,100,20165
431,100,20256
432,-10,20290
433,100,20379
434,100,20417
435,100,20463
436,100,20616
437,100,20722
438,-10,20815
439,100,20909
440,100,20949
441,-10,21086
442,100,21101
443,100,21264
444,100,21357
445,100,21361
446,100,21508
447,100,21527
448,100,21567
449,100,21568
450,-10,21694
451,100,21762
452,100,21818
453,-10,21839
454,100,21956
455,-10,21985
456,100,22026
457,100,22048
458,100,22108
459,100,22118
460,100,22169
461,100,22240
462,100,22253
463,100,22254
464,100,22274
465,100,22337
466,100,22364
467,100,22578
468,-10,22678
469,100,22732
470,100,22787
471,100,22863
472,100,22894
473,100,23011
474,-10,23106
475,-10,23248
476,100,23403
477,100,23476
478,100,23618
479,100,23661
480,100,23667
481,100,23732
482,-10,23855
483,100,23957
484,100,24030
485,100,24055
486,100,24116
487,100,24139
488,-10,24169
489,100,24200
490,-10,24232
491,-10,24323
492,100,24416
493,100,24469
494,100,24486
495,-10,24534
496,100,24535
497,-10,24623
498,100,24644
499,100,24734
500,100,24857
501,100,24961
502,100,24992
503,100,25021
504,100,25033
505,100,25048
506,100,25120
507,100,25135
508,100,25201
509,-10,25327
510,100,25349
511,100,25364
512,-10,25394
513,-10,25473
514,100,25558
515,100,25591
516,100,25666
517,100,25731
518,100,25815
519,100,25885
520,100,25892
521,100,25899
522,100,25906
523,100,26028
524,100,26107
525,100,26165
526,100,26166
527,100,26219
528,100,26220
529,100,26227
530,100,26253
531,100,26403
532,100,26453
533,100,26456
534,100,26529
535,100,26530
536,100,26607
537,100,26663
538,100,26713
539,100,26728
540,100,26745
541,100,26774
542,100,26792
543,100,26839
544,100,26868
545,-10,26895
546,100,26942
547,100,27040
548,100,27049
549,100,27050
550,100,27077
551,100,27122
552,100,27182
553,100,27268
554,100,27274
555,100,27339
556,100,27368
557,100,27402
558,100,27455
559,100,27504
560,100,27618
561,100,27628
562,100,27650
563,-10,27704
564,100,27724
565,100,27733
566,100,27765
567,100,27783
568,100,27803
569,100,27827
570,100,27840
571,100,27862
572,100,27941
573,100,27952
574,100,28039
575,-10,28122
576,100,28139
577,100,28143
578,100,28163
579,100,28185
580,100,28217
581,100,28222
582,-10,28296
583,100,28354
584,100,28555
585,100,28590
586,100,28621
587,100,28763
588,100,28794
589,100,28801
590,100,28817
591,100,28897
592,100,28936
593,100,29014
594,100,29015
595,100,29024
596,100,29120
597,100,29207
598,100,29262
599,-10,29355
600,100,29376
601,100,29377
602,100,29411
603,100,29431
604,100,29476
605,100,29555
606,100,29611
607,100,29651
608,100,29714
