episode,scores,steps
0,-10,187
1,-10,202
2,-10,410
3,-10,423
4,-10,475
5,-10,495
6,-10,505
7,-10,755
8,-10,979
9,-10,993
10,100,995
11,-10,1010
12,100,1013
13,-10,1021
14,-10,1028
15,-10,1036
16,-10,1044
17,100,1045
18,-10,1052
19,100,1054
20,-10,1062
21,-10,1070
22,-10,1078
23,-10,1085
24,-10,1095
25,-10,1102
26,-10,1109
27,100,1110
28,-10,1117
29,-10,1124
30,-10,1131
31,-10,1138
32,-10,1145
33,-10,1152
34,-10,1159
35,-10,1166
36,-10,1173
37,-10,1218
38,100,1220
39,-10,1246
40,-10,1314
41,-10,1392
42,-10,1450
43,-10,1483
44,-10,1527
45,-10,1533
46,-10,1539
47,-10,1545
48,-10,1551
49,-10,1557
50,-10,1563
51,-10,1569
52,-10,1575
53,-10,1581
54,-10,1587
55,-10,1594
56,-10,1601
57,100,1604
58,-10,1610
59,-10,1616
60,-10,1622
61,-10,1628
62,-10,1636
63,-10,1643
64,-10,1649
65,-10,1658
66,100,1662
67,-10,1668
68,-10,1674
69,-10,1680
70,100,1681
71,-10,1687
72,-10,1693
73,-10,1699
74,-10,1721
75,-10,1727
76,-10,1733
77,-10,1739
78,-10,1745
79,-10,1751
80,-10,1757
81,100,1769
82,-10,1793
83,-10,1799
84,-10,1805
85,-10,1829
86,-10,1989
87,-10,1996
88,-10,2003
89,-10,2011
90,-10,2018
91,-10,2027
92,-10,2034
93,-10,2042
94,-10,2052
95,-10,2063
96,-10,2071
97,-10,2084
98,-10,2092
99,-10,2101
100,-10,2109
101,-10,2126
102,-10,2141
103,-10,2156
104,-10,2175
105,-10,2194
106,-10,2212
107,-10,2230
108,-10,2239
109,-10,2247
110,-10,2256
111,-10,2265
112,-10,2274
113,-10,2283
114,-10,2293
115,-10,2303
116,100,2304
117,-10,2313
118,-10,2359
119,-10,2609
120,-10,2714
121,-10,2927
122,-10,3157
123,100,3172
124,100,3173
125,-10,3423
126,-10,3673
127,-10,3923
128,-10,3992
129,-10,3999
130,-10,4006
131,-10,4012
132,100,4014
133,-10,4020
134,-10,4026
135,-10,4034
136,-10,4042
137,-10,4048
138,-10,4054
139,-10,4060
140,-10,4067
141,100,4068
142,-10,4075
143,-10,4090
144,-10,4096
145,-10,4103
146,-10,4109
147,-10,4115
148,-10,4121
149,-10,4127
150,-10,4133
151,-10,4139
152,-10,4146
153,-10,4152
154,-10,4158
155,-10,4165
156,-10,4415
157,-10,4665
158,100,4666
159,-10,4671
160,-10,4677
161,-10,4683
162,-10,4688
163,-10,4694
164,-10,4722
165,-10,4862
166,-10,5112
167,-10,5362
168,100,5374
169,-10,5624
170,100,5719
171,-10,5969
172,-10,6219
173,-10,6469
174,-10,6719
175,-10,6969
176,-10,7153
177,-10,7211
178,-10,7295
179,-10,7545
180,100,7693
181,100,7789
182,-10,7909
183,100,8018
184,-10,8137
185,100,8270
186,100,8271
187,100,8323
188,-10,8427
189,100,8446
190,100,8447
191,-10,8467
192,100,8588
193,-10,8640
194,100,8826
195,-10,8922
196,-10,9061
197,-10,9200
198,-10,9206
199,-10,9261
200,-10,9267
201,-10,9274
202,-10,9305
203,100,9320
204,-10,9367
205,-10,9375
206,-10,9382
207,-10,9391
208,100,9392
209,-10,9398
210,-10,9406
211,-10,9423
212,100,9424
213,-10,9432
214,-10,9440
215,-10,9447
