episode,scores,steps
0,-10,250
1,100,492
2,-10,607
3,-10,649
4,-10,715
5,-10,791
6,-10,863
7,100,866
8,-10,889
9,-10,910
10,-10,926
11,-10,955
12,-10,987
13,-10,1009
14,100,1022
15,100,1036
16,-10,1060
17,-10,1083
18,100,1092
19,100,1101
20,-10,1129
21,-10,1158
22,-10,1188
23,-10,1211
24,-10,1234
25,-10,1264
26,-10,1284
27,100,1289
28,-10,1318
29,-10,1343
30,-10,1358
31,-10,1375
32,-10,1397
33,-10,1422
34,-10,1446
35,-10,1470
36,-10,1496
37,100,1501
38,-10,1525
39,-10,1577
40,-10,1604
41,-10,1629
42,-10,1665
43,100,1682
44,-10,1711
45,-10,1757
46,100,1767
47,-10,1790
48,-10,1816
49,-10,1838
50,-10,1869
51,100,1873
52,-10,1901
53,-10,1936
54,-10,1966
55,-10,1994
56,-10,2035
57,-10,2062
58,-10,2096
59,-10,2126
60,100,2134
61,100,2143
62,-10,2182
63,-10,2207
64,100,2245
65,-10,2278
66,-10,2301
67,-10,2340
68,-10,2385
69,-10,2414
70,100,2415
71,-10,2459
72,-10,2496
73,-10,2517
74,-10,2549
75,100,2573
76,100,2574
77,-10,2603
78,-10,2637
79,-10,2670
80,-10,2733
81,-10,2761
82,-10,2805
83,-10,2843
84,-10,2867
85,100,2882
86,-10,2900
87,100,2921
88,-10,2952
89,100,2953
90,-10,2970
91,100,3003
92,-10,3032
93,-10,3065
94,-10,3095
95,-10,3124
96,-10,3150
97,-10,3183
98,-10,3210
99,-10,3244
100,-10,3269
101,-10,3294
102,-10,3337
103,-10,3363
104,-10,3401
105,-10,3426
106,100,3427
107,-10,3449
108,-10,3466
109,-10,3492
110,100,3505
111,-10,3549
112,-10,3574
113,-10,3609
114,-10,3638
115,-10,3663
116,-10,3699
117,-10,3733
118,100,3746
119,-10,3779
120,-10,3797
121,-10,3822
122,-10,3853
123,-10,3924
124,-10,3952
125,-10,4031
126,-10,4056
127,-10,4084
128,-10,4121
129,-10,4155
130,-10,4176
131,-10,4216
132,-10,4235
133,-10,4262
134,-10,4292
135,100,4306
136,100,4346
137,-10,4370
138,-10,4403
139,-10,4437
140,-10,4469
141,-10,4493
142,-10,4526
143,-10,4552
144,-10,4580
145,-10,4607
146,-10,4631
147,100,4637
148,-10,4659
149,-10,4689
150,-10,4712
151,-10,4735
152,-10,4764
153,-10,4814
154,-10,4835
155,-10,4861
156,-10,4899
157,-10,4922
158,-10,4994
159,-10,5022
160,-10,5075
161,-10,5103
162,-10,5135
163,-10,5169
164,-10,5207
165,100,5222
166,-10,5252
167,-10,5276
168,-10,5300
169,-10,5331
170,-10,5358
171,-10,5389
172,-10,5423
173,100,5443
174,-10,5471
175,-10,5487
176,100,5506
177,100,5524
178,100,5542
179,-10,5569
180,-10,5602
