episode,scores,steps
0,-10,62
1,-10,126
2,-10,376
3,-10,626
4,-10,876
5,-10,1126
6,-10,1376
7,-10,1626
8,-10,1876
9,-10,2126
10,100,2180
11,-10,2430
12,-10,2494
13,-10,2597
14,100,2635
15,100,2654
16,100,2812
17,-10,2858
18,-10,2884
19,-10,2960
20,-10,3027
21,-10,3058
22,-10,3087
23,-10,3111
24,-10,3181
25,-10,3211
26,-10,3229
27,-10,3283
28,-10,3354
29,-10,3378
30,-10,3429
31,100,3437
32,-10,3503
33,-10,3519
34,-10,3582
35,-10,3611
36,-10,3627
37,-10,3660
38,-10,3678
39,-10,3694
40,100,3710
41,100,3721
42,-10,3753
43,-10,3773
44,-10,3789
45,-10,3810
46,-10,3828
47,-10,3849
48,-10,3863
49,-10,3879
50,-10,3893
51,-10,3906
52,-10,3920
53,-10,3940
54,-10,3954
55,-10,3970
56,-10,3984
57,-10,3998
58,-10,4037
59,-10,4069
60,-10,4083
61,-10,4117
62,-10,4136
63,-10,4172
64,-10,4203
65,-10,4215
66,-10,4250
67,-10,4270
68,-10,4296
69,-10,4311
70,-10,4330
71,-10,4364
72,-10,4392
73,-10,4409
74,-10,4439
75,-10,4456
76,-10,4485
77,-10,4500
78,-10,4530
79,-10,4553
80,-10,4591
81,-10,4605
82,-10,4621
83,-10,4644
84,-10,4663
85,-10,4680
86,-10,4697
87,-10,4709
88,-10,4724
89,-10,4740
90,-10,4754
91,-10,4769
92,100,4791
93,-10,4809
94,-10,4822
95,-10,4844
96,-10,4856
97,-10,4873
98,-10,4890
99,-10,4907
100,-10,4923
101,-10,4940
102,-10,4956
103,-10,4974
104,-10,5002
105,-10,5034
106,-10,5056
107,-10,5070
108,-10,5089
109,-10,5111
110,-10,5143
111,-10,5172
112,-10,5192
113,-10,5228
114,-10,5246
115,-10,5281
116,-10,5301
117,-10,5323
118,-10,5345
119,-10,5375
120,-10,5393
121,-10,5423
122,-10,5456
123,-10,5469
124,100,5484
125,-10,5502
126,-10,5522
127,-10,5544
128,100,5568
129,-10,5586
130,-10,5603
131,-10,5630
132,-10,5653
133,-10,5677
134,-10,5704
135,-10,5720
136,-10,5747
137,-10,5759
138,-10,5779
139,-10,5803
140,-10,5835
141,-10,5869
142,-10,5899
143,-10,5912
144,-10,5925
145,-10,5936
146,-10,5947
147,-10,5967
148,100,5971
149,-10,6010
150,-10,6043
151,-10,6058
152,-10,6070
153,-10,6087
154,-10,6109
155,-10,6121
156,-10,6144
157,-10,6160
158,-10,6171
159,-10,6185
160,-10,6212
161,100,6216
162,-10,6227
163,-10,6241
164,-10,6262
165,-10,6276
166,-10,6296
167,-10,6325
168,-10,6336
169,-10,6359
170,-10,6386
171,-10,6399
172,-10,6409
173,-10,6422
174,-10,6442
175,-10,6452
176,-10,6469
177,-10,6490
178,100,6493
179,-10,6506
180,-10,6520
181,-10,6535
182,-10,6550
183,-10,6562
184,-10,6581
185,-10,6591
186,-10,6605
187,-10,6615
188,-10,6629
189,-10,6648
190,-10,6671
191,-10,6684
192,-10,6695
193,-10,6714
194,-10,6734
195,-10,6758
196,-10,6774
197,-10,6803
198,-10,6832
199,-10,6842
200,-10,6855
201,-10,6879
202,-10,6893
203,-10,6913
204,-10,6923
205,-10,6953
206,-10,6967
207,-10,6985
208,-10,7003
209,-10,7019
210,-10,7035
211,-10,7058
212,-10,7076
213,-10,7089
214,-10,7118
215,-10,7131
216,-10,7146
217,-10,7169
218,-10,7185
219,-10,7203
220,-10,7225
221,-10,7257
222,100,7264
223,-10,7281
224,-10,7294
225,-10,7308
226,100,7320
227,-10,7348
228,100,7353
229,-10,7363
230,-10,7377
231,-10,7396
232,-10,7421
233,-10,7431
234,-10,7446
235,-10,7458
236,-10,7473
237,-10,7498
238,-10,7509
239,-10,7527
240,-10,7552
241,-10,7562
242,-10,7577
243,-10,7597
244,-10,7612
245,-10,7622
246,-10,7635
247,-10,7645
248,-10,7656
249,-10,7674
250,-10,7686
251,-10,7706
252,-10,7729
253,-10,7739
254,-10,7758
255,-10,7766
256,-10,7784
257,-10,7804
258,-10,7824
259,-10,7841
260,-10,7856
261,-10,7869
262,-10,7880
263,-10,7908
264,-10,7916
265,-10,7933
266,-10,7955
267,-10,7968
268,-10,7982
269,-10,7994
270,-10,8003
271,-10,8022
272,-10,8034
273,-10,8051
274,-10,8067
275,-10,8078
276,-10,8095
277,-10,8123
278,-10,8143
279,-10,8155
280,-10,8170
281,-10,8180
282,-10,8205
283,-10,8220
284,-10,8242
285,-10,8265
286,-10,8281
287,100,8285
288,-10,8306
289,-10,8329
290,-10,8346
291,-10,8365
292,-10,8380
293,-10,8392
294,-10,8407
295,-10,8430
296,-10,8444
297,-10,8462
298,-10,8486
299,100,8491
300,-10,8512
301,-10,8534
302,-10,8548
303,100,8579
304,-10,8597
305,-10,8614
306,-10,8633
307,-10,8658
308,100,8679
