scores,steps,episode
100.0,43910,594
-10.0,43965,595
-10.0,43994,596
100.0,44013,597
-10.0,44132,598
100.0,44247,599
-10.0,44326,600
100.0,44337,601
-10.0,44386,602
-10.0,44429,603
-10.0,44465,604
-10.0,44533,605
100.0,44574,606
-10.0,44643,607
100.0,44690,608
100.0,44777,609
100.0,44779,610
-10.0,44843,611
-10.0,44882,612
100.0,44937,613
-10.0,44982,614
-10.0,45023,615
100.0,45096,616
100.0,45139,617
-10.0,45198,618
-10.0,45259,619
100.0,45380,620
-10.0,45463,621
100.0,45600,622
100.0,45653,623
100.0,45738,624
-10.0,45810,625
100.0,45870,626
-10.0,45927,627
100.0,45986,628
100.0,46047,629
-10.0,46078,630
100.0,46143,631
100.0,46218,632
100.0,46261,633
100.0,46406,634
-10.0,46491,635
-10.0,46563,636
-10.0,46649,637
100.0,46734,638
-10.0,46839,639
100.0,46892,640
-10.0,46943,641
-10.0,46992,642
100.0,47025,643
-10.0,47060,644
-10.0,47095,645
100.0,47212,646
100.0,47229,647
100.0,47290,648
-10.0,47331,649
100.0,47372,650
100.0,47497,651
-10.0,47568,652
-10.0,47601,653
100.0,47668,654
100.0,47719,655
-10.0,47762,656
100.0,47809,657
-10.0,47848,658
-10.0,47888,659
100.0,47952,660
100.0,48105,661
-10.0,48192,662
100.0,48313,663
-10.0,48372,664
100.0,48455,665
-10.0,48506,666
-10.0,48573,667
-10.0,48622,668
100.0,48747,669
100.0,48833,670
100.0,48913,671
100.0,49018,672
100.0,49059,673
-10.0,49146,674
-10.0,49203,675
100.0,49250,676
100.0,49292,677
100.0,49402,678
100.0,49465,679
-10.0,49506,680
100.0,49508,681
-10.0,49570,682
100.0,49597,683
100.0,49672,684
100.0,49765,685
-10.0,49817,686
100.0,49887,687
100.0,49928,688
-10.0,50027,689
-10.0,50102,690
100.0,50167,691
100.0,50276,692
100.0,50357,693
-10.0,50424,694
100.0,50453,695
100.0,50552,696
100.0,50591,697
-10.0,50630,698
-10.0,50711,699
-10.0,50776,700
100.0,50821,701
-10.0,50913,702
100.0,51058,703
100.0,51093,704
100.0,51158,705
100.0,51185,706
100.0,51229,707
-10.0,51322,708
100.0,51446,709
100.0,51537,710
100.0,51596,711
100.0,51741,712
100.0,51781,713
100.0,51825,714
100.0,51877,715
-10.0,51923,716
-10.0,52004,717
100.0,52079,718
100.0,52208,719
100.0,52275,720
100.0,52368,721
-10.0,52465,722
-10.0,52502,723
100.0,52531,724
-10.0,52604,725
-10.0,52632,726
100.0,52724,727
100.0,52735,728
100.0,52842,729
-10.0,52907,730
-10.0,52950,731
-10.0,52987,732
-10.0,53100,733
100.0,53167,734
-10.0,53208,735
100.0,53307,736
100.0,53388,737
-10.0,53433,738
-10.0,53522,739
-10.0,53579,740
100.0,53672,741
-10.0,53709,742
-10.0,53784,743
-10.0,53873,744
-10.0,53913,745
100.0,53973,746
100.0,54098,747
-10.0,54168,748
-10.0,54202,749
100.0,54351,750
100.0,54406,751
100.0,54467,752
100.0,54576,753
100.0,54663,754
100.0,54750,755
100.0,54819,756
-10.0,54888,757
-10.0,54973,758
-10.0,55059,759
-10.0,55104,760
100.0,55205,761
-10.0,55285,762
-10.0,55334,763
100.0,55381,764
100.0,55454,765
100.0,55505,766
-10.0,55582,767
100.0,55715,768
-10.0,55764,769
100.0,55793,770
100.0,55879,771
100.0,55946,772
-10.0,56033,773
100.0,56096,774
-10.0,56153,775
100.0,56196,776
100.0,56339,777
-10.0,56462,778
100.0,56543,779
100.0,56660,780
100.0,56781,781
-10.0,56877,782
100.0,56905,783
100.0,56988,784
-10.0,57026,785
100.0,57046,786
100.0,57129,787
100.0,57160,788
100.0,57183,789
100.0,57272,790
-10.0,57362,791
-10.0,57452,792
100.0,57569,793
-10.0,57624,794
-10.0,57759,795
-10.0,57805,796
100.0,57913,797
100.0,58060,798
-10.0,58335,799
100.0,58416,800
-10.0,58505,801
-10.0,58600,802
100.0,58739,803
-10.0,58811,804
-10.0,58925,805
-10.0,58990,806
100.0,59003,807
-10.0,59058,808
100.0,59220,809
100.0,59277,810
100.0,59339,811
100.0,59472,812
100.0,59549,813
-10.0,59636,814
100.0,59715,815
-10.0,59770,816
100.0,59947,817
100.0,60001,818
100.0,60003,819
-10.0,60078,820
100.0,60151,821
-10.0,60198,822
100.0,60319,823
100.0,60442,824
100.0,60549,825
100.0,60628,826
100.0,60751,827
100.0,60832,828
100.0,60893,829
100.0,61057,830
100.0,61108,831
100.0,61229,832
-10.0,61306,833
-10.0,61369,834
100.0,61516,835
-10.0,61593,836
100.0,61660,837
-10.0,61729,838
100.0,61808,839
100.0,61861,840
100.0,61932,841
-10.0,62067,842
-10.0,62146,843
100.0,62165,844
100.0,62190,845
-10.0,62241,846
100.0,62352,847
-10.0,62425,848
100.0,62528,849
100.0,62591,850
-10.0,62668,851
-10.0,62715,852
-10.0,62788,853
-10.0,62905,854
100.0,63042,855
-10.0,63157,856
-10.0,63258,857
-10.0,63336,858
100.0,63424,859
100.0,63575,860
100.0,63594,861
-10.0,63671,862
100.0,63736,863
100.0,63828,864
100.0,63940,865
-10.0,64048,866
100.0,64068,867
-10.0,64177,868
-10.0,64257,869
100.0,64327,870
100.0,64394,871
100.0,64421,872
100.0,64553,873
-10.0,64665,874
-10.0,64800,875
-10.0,64858,876
100.0,64990,877
100.0,65074,878
100.0,65192,879
100.0,65251,880
-10.0,65324,881
100.0,65343,882
-10.0,65405,883
100.0,65470,884
-10.0,65537,885
100.0,65615,886
100.0,65674,887
100.0,65765,888
100.0,65880,889
100.0,65956,890
100.0,66041,891
100.0,66136,892
-10.0,66218,893
-10.0,66256,894
100.0,66321,895
100.0,66374,896
100.0,66431,897
-10.0,66474,898
100.0,66551,899
100.0,66610,900
-10.0,66707,901
100.0,66720,902
100.0,66769,903
100.0,66886,904
-10.0,66965,905
100.0,67030,906
-10.0,67127,907
-10.0,67180,908
-10.0,67238,909
-10.0,67314,910
-10.0,67383,911
-10.0,67451,912
-10.0,67491,913
-10.0,67611,914
-10.0,67669,915
100.0,67728,916
100.0,67730,917
-10.0,67772,918
-10.0,67883,919
100.0,67914,920
100.0,68016,921
100.0,68144,922
-10.0,68254,923
100.0,68366,924
100.0,68487,925
-10.0,68562,926
-10.0,68647,927
100.0,68694,928
-10.0,68735,929
100.0,68800,930
100.0,68917,931
100.0,69014,932
100.0,69067,933
-10.0,69124,934
100.0,69189,935
100.0,69324,936
-10.0,69367,937
100.0,69456,938
100.0,69549,939
-10.0,69622,940
-10.0,69657,941
100.0,69690,942
-10.0,69763,943
-10.0,69826,944
100.0,69895,945
-10.0,69932,946
100.0,70032,947
100.0,70062,948
-10.0,70145,949
-10.0,70183,950
100.0,70235,951
100.0,70293,952
100.0,70363,953
-10.0,70398,954
-10.0,70471,955
-10.0,70518,956
-10.0,70562,957
100.0,70684,958
100.0,70763,959
100.0,70794,960
-10.0,70849,961
100.0,70910,962
-10.0,71002,963
100.0,71139,964
100.0,71262,965
100.0,71297,966
100.0,71392,967
-10.0,71471,968
-10.0,71584,969
-10.0,71628,970
100.0,71665,971
-10.0,71763,972
100.0,71830,973
100.0,71887,974
100.0,71942,975
-10.0,72017,976
100.0,72114,977
100.0,72155,978
100.0,72216,979
100.0,72363,980
100.0,72430,981
100.0,72478,982
100.0,72528,983
-10.0,72603,984
-10.0,72692,985
100.0,72835,986
-10.0,72918,987
100.0,72971,988
-10.0,73036,989
-10.0,73116,990
100.0,73214,991
100.0,73257,992
100.0,73316,993
100.0,73441,994
-10.0,73508,995
100.0,73637,996
-10.0,73676,997
-10.0,73721,998
100.0,73760,999
-10.0,73797,1000
-10.0,73836,1001
100.0,73877,1002
-10.0,73958,1003
100.0,74080,1004
-10.0,74116,1005
100.0,74164,1006
-10.0,74268,1007
100.0,74279,1008
-10.0,74308,1009
100.0,74351,1010
-10.0,74388,1011
100.0,74503,1012
-10.0,74556,1013
100.0,74675,1014
100.0,74706,1015
100.0,74767,1016
-10.0,74831,1017
-10.0,74910,1018
100.0,75034,1019
-10.0,75075,1020
100.0,75156,1021
100.0,75197,1022
-10.0,75290,1023
100.0,75311,1024
-10.0,75377,1025
-10.0,75441,1026
100.0,75524,1027
100.0,75597,1028
100.0,75638,1029
100.0,75763,1030
-10.0,75840,1031
-10.0,75886,1032
100.0,75928,1033
100.0,75979,1034
-10.0,76019,1035
-10.0,76145,1036
100.0,76308,1037
100.0,76411,1038
-10.0,76477,1039
-10.0,76601,1040
100.0,76632,1041
100.0,76681,1042
-10.0,76720,1043
-10.0,76755,1044
100.0,77024,1045
-10.0,77100,1046
-10.0,77176,1047
100.0,77209,1048
-10.0,77303,1049
100.0,77339,1050
100.0,77383,1051
-10.0,77437,1052
-10.0,77478,1053
-10.0,77579,1054
100.0,77690,1055
100.0,77771,1056
100.0,77792,1057
100.0,77917,1058
100.0,77940,1059
100.0,78003,1060
100.0,78134,1061
100.0,78265,1062
100.0,78286,1063
-10.0,78325,1064
-10.0,78424,1065
100.0,78497,1066
100.0,78600,1067
-10.0,78655,1068
-10.0,78784,1069
100.0,78891,1070
100.0,78974,1071
100.0,79105,1072
100.0,79142,1073
100.0,79191,1074
-10.0,79246,1075
-10.0,79285,1076
100.0,79436,1077
-10.0,79517,1078
100.0,79656,1079
100.0,79753,1080
100.0,79924,1081
100.0,79947,1082
100.0,80008,1083
-10.0,80090,1084
100.0,80220,1085
100.0,80244,1086
100.0,80246,1087
100.0,80395,1088
-10.0,80506,1089
100.0,80565,1090
-10.0,80624,1091
100.0,80695,1092
100.0,80834,1093
100.0,80970,1094
100.0,81053,1095
-10.0,81139,1096
100.0,81159,1097
-10.0,81282,1098
100.0,81495,1099
100.0,81528,1100
100.0,81627,1101
100.0,81707,1102
100.0,81833,1103
100.0,81930,1104
100.0,82025,1105
100.0,82138,1106
-10.0,82203,1107
100.0,82330,1108
100.0,82433,1109
-10.0,82486,1110
100.0,82607,1111
-10.0,82674,1112
100.0,82747,1113
-10.0,82849,1114
-10.0,82907,1115
100.0,83048,1116
100.0,83070,1117
100.0,83218,1118
100.0,83273,1119
100.0,83322,1120
-10.0,83399,1121
100.0,83444,1122
100.0,83589,1123
100.0,83632,1124
100.0,83651,1125
-10.0,83758,1126
-10.0,83823,1127
100.0,83825,1128
100.0,83855,1129
-10.0,83894,1130
100.0,83983,1131
100.0,84106,1132
100.0,84161,1133
100.0,84268,1134
100.0,84375,1135
-10.0,84502,1136
100.0,84523,1137
-10.0,84622,1138
-10.0,84690,1139
100.0,84820,1140
-10.0,84903,1141
100.0,84976,1142
100.0,85081,1143
-10.0,85177,1144
-10.0,85233,1145
100.0,85316,1146
100.0,85389,1147
100.0,85540,1148
100.0,85641,1149
100.0,85714,1150
100.0,85848,1151
-10.0,85959,1152
100.0,86083,1153
-10.0,86135,1154
-10.0,86209,1155
100.0,86306,1156
100.0,86453,1157
100.0,86590,1158
100.0,86673,1159
-10.0,86772,1160
-10.0,86835,1161
-10.0,86887,1162
-10.0,86961,1163
100.0,87023,1164
-10.0,87115,1165
100.0,87188,1166
-10.0,87245,1167
-10.0,87306,1168
100.0,87449,1169
-10.0,87489,1170
100.0,87508,1171
-10.0,87573,1172
-10.0,87633,1173
100.0,87768,1174
100.0,87847,1175
-10.0,87918,1176
100.0,87968,1177
100.0,88032,1178
-10.0,88123,1179
-10.0,88216,1180
100.0,88307,1181
100.0,88386,1182
100.0,88532,1183
100.0,88602,1184
100.0,88755,1185
100.0,88780,1186
100.0,88925,1187
100.0,89082,1188
100.0,89217,1189
-10.0,89262,1190
100.0,89385,1191
-10.0,89447,1192
100.0,89563,1193
100.0,89664,1194
100.0,89755,1195
-10.0,89851,1196
-10.0,89905,1197
-10.0,89972,1198
-10.0,90054,1199
100.0,90114,1200
-10.0,90176,1201
100.0,90240,1202
-10.0,90325,1203
-10.0,90390,1204
-10.0,90489,1205
-10.0,90570,1206
-10.0,90665,1207
-10.0,90718,1208
-10.0,90777,1209
100.0,90868,1210
100.0,90948,1211
100.0,91051,1212
-10.0,91134,1213
100.0,91240,1214
-10.0,91325,1215
-10.0,91383,1216
100.0,91428,1217
-10.0,91502,1218
100.0,91572,1219
-10.0,91633,1220
100.0,91652,1221
-10.0,91748,1222
-10.0,91828,1223
100.0,91959,1224
-10.0,92025,1225
-10.0,92098,1226
100.0,92212,1227
100.0,92325,1228
100.0,92463,1229
-10.0,92526,1230
-10.0,92622,1231
100.0,92721,1232
100.0,92780,1233
-10.0,92839,1234
-10.0,92923,1235
100.0,93071,1236
100.0,93172,1237
100.0,93310,1238
-10.0,93386,1239
-10.0,93438,1240
-10.0,93482,1241
100.0,93563,1242
-10.0,93640,1243
100.0,93727,1244
100.0,93826,1245
100.0,93925,1246
-10.0,93995,1247
100.0,94077,1248
100.0,94112,1249
100.0,94173,1250
100.0,94278,1251
-10.0,94388,1252
-10.0,94437,1253
-10.0,94527,1254
-10.0,94622,1255
-10.0,94703,1256
-10.0,94762,1257
100.0,94825,1258
100.0,94902,1259
-10.0,94981,1260
100.0,95054,1261
100.0,95136,1262
100.0,95256,1263
100.0,95333,1264
-10.0,95388,1265
100.0,95501,1266
-10.0,95574,1267
100.0,95643,1268
-10.0,95694,1269
-10.0,95785,1270
-10.0,95847,1271
-10.0,95914,1272
100.0,96003,1273
-10.0,96051,1274
100.0,96127,1275
100.0,96170,1276
-10.0,96259,1277
100.0,96342,1278
100.0,96391,1279
100.0,96412,1280
-10.0,96459,1281
-10.0,96543,1282
100.0,96609,1283
100.0,96735,1284
100.0,96821,1285
100.0,96948,1286
-10.0,97077,1287
-10.0,97180,1288
-10.0,97259,1289
100.0,97352,1290
100.0,97403,1291
100.0,97472,1292
100.0,97553,1293
100.0,97612,1294
-10.0,97681,1295
-10.0,97756,1296
100.0,97833,1297
100.0,97936,1298
100.0,98003,1299
-10.0,98052,1300
-10.0,98155,1301
100.0,98282,1302
-10.0,98392,1303
100.0,98502,1304
-10.0,98581,1305
-10.0,98700,1306
-10.0,98759,1307
100.0,98842,1308
-10.0,98911,1309
-10.0,98971,1310
100.0,99103,1311
100.0,99182,1312
100.0,99265,1313
-10.0,99337,1314
-10.0,99432,1315
-10.0,99549,1316
-10.0,99627,1317
-10.0,99694,1318
-10.0,99767,1319
-10.0,99843,1320
-10.0,99917,1321
-10.0,100032,1322
-10.0,100178,1323
100.0,100299,1324
-10.0,100387,1325
100.0,100492,1326
-10.0,100587,1327
-10.0,100696,1328
100.0,100803,1329
-10.0,100903,1330
-10.0,101020,1331
-10.0,101079,1332
-10.0,101159,1333
100.0,101309,1334
-10.0,101366,1335
100.0,101485,1336
-10.0,101580,1337
100.0,101677,1338
100.0,101802,1339
100.0,101883,1340
100.0,101970,1341
-10.0,102045,1342
100.0,102154,1343
100.0,102237,1344
-10.0,102324,1345
100.0,102443,1346
-10.0,102504,1347
100.0,102703,1348
100.0,102852,1349
100.0,103009,1350
100.0,103122,1351
100.0,103219,1352
-10.0,103284,1353
-10.0,103329,1354
-10.0,103418,1355
-10.0,103484,1356
100.0,103566,1357
100.0,103697,1358
100.0,103812,1359
100.0,103814,1360
-10.0,103886,1361
100.0,104025,1362
-10.0,104104,1363
-10.0,104173,1364
100.0,104257,1365
100.0,104377,1366
100.0,104516,1367
-10.0,104573,1368
100.0,104632,1369
-10.0,104680,1370
-10.0,104748,1371
100.0,104815,1372
100.0,104895,1373
-10.0,104969,1374
100.0,105070,1375
100.0,105187,1376
-10.0,105260,1377
-10.0,105327,1378
100.0,105390,1379
100.0,105471,1380
100.0,105554,1381
100.0,105569,1382
-10.0,105633,1383
100.0,105735,1384
100.0,105786,1385
100.0,105910,1386
100.0,105983,1387
100.0,106040,1388
100.0,106117,1389
100.0,106278,1390
100.0,106407,1391
100.0,106498,1392
100.0,106500,1393
100.0,106586,1394
100.0,106715,1395
100.0,106850,1396
100.0,106923,1397
100.0,107040,1398
100.0,107117,1399
100.0,107194,1400
-10.0,107294,1401
-10.0,107400,1402
-10.0,107465,1403
100.0,107467,1404
-10.0,107571,1405
100.0,107669,1406
-10.0,107764,1407
100.0,107810,1408
-10.0,107875,1409
-10.0,107958,1410
100.0,108033,1411
100.0,108098,1412
-10.0,108193,1413
-10.0,108247,1414
-10.0,108297,1415
-10.0,108362,1416
100.0,108477,1417
100.0,108532,1418
-10.0,108581,1419
-10.0,108673,1420
-10.0,108744,1421
-10.0,108864,1422
100.0,109005,1423
-10.0,109076,1424
100.0,109097,1425
100.0,109202,1426
100.0,109311,1427
-10.0,109423,1428
100.0,109527,1429
-10.0,109616,1430
