episode,scores,steps
0,-10,69
1,-10,167
2,-10,181
3,-10,219
4,100,229
5,-10,245
6,-10,341
7,-10,357
8,-10,372
9,-10,386
10,-10,401
11,100,416
12,-10,432
13,-10,443
14,-10,449
15,-10,455
16,-10,461
17,-10,467
18,-10,473
19,-10,479
20,-10,485
21,-10,491
22,-10,497
23,-10,503
24,-10,510
25,-10,516
26,-10,522
27,-10,528
28,-10,546
29,-10,564
30,-10,582
31,-10,594
32,-10,601
33,-10,608
34,-10,615
35,-10,622
36,-10,629
37,-10,635
38,-10,642
39,-10,648
40,-10,654
41,-10,662
42,-10,795
43,-10,846
44,-10,873
45,-10,902
46,-10,926
47,-10,951
48,-10,959
49,-10,968
50,-10,976
51,-10,984
52,-10,992
53,-10,1000
54,-10,1008
55,-10,1030
56,100,1048
57,-10,1056
58,-10,1063
59,-10,1070
60,-10,1077
61,-10,1084
62,-10,1091
63,-10,1110
64,-10,1129
65,-10,1149
66,-10,1169
67,-10,1189
68,-10,1208
69,100,1217
70,-10,1278
71,-10,1335
72,-10,1408
73,-10,1522
74,-10,1538
75,100,1547
76,-10,1563
77,-10,1574
78,-10,1580
79,-10,1586
80,-10,1592
81,100,1602
82,-10,1618
83,-10,1633
84,100,1641
85,100,1652
86,-10,1730
87,-10,1744
88,-10,1758
89,-10,1772
90,100,1778
91,-10,1986
92,-10,2003
93,100,2012
94,-10,2032
95,-10,2076
96,-10,2094
97,-10,2113
98,-10,2135
99,-10,2160
100,-10,2184
101,-10,2434
102,-10,2684
103,-10,2921
104,-10,3171
105,-10,3421
106,-10,3508
107,-10,3758
108,-10,3884
109,100,3986
110,-10,4002
111,-10,4019
112,-10,4035
113,-10,4114
114,-10,4130
115,-10,4147
116,-10,4164
117,-10,4181
118,-10,4198
119,-10,4214
120,-10,4230
121,-10,4246
122,-10,4262
123,-10,4278
124,-10,4295
125,-10,4311
126,-10,4325
127,-10,4340
128,100,4354
129,-10,4367
130,-10,4381
131,-10,4395
132,-10,4409
133,-10,4424
134,-10,4440
135,-10,4456
136,-10,4472
137,-10,4488
138,-10,4503
139,-10,4518
140,-10,4533
141,100,4535
142,-10,4541
143,-10,4556
144,-10,4562
145,-10,4568
146,-10,4574
147,-10,4580
148,-10,4595
149,-10,4610
150,-10,4625
151,-10,4635
152,-10,4641
153,-10,4647
154,-10,4657
155,-10,4663
156,-10,4669
157,100,4684
158,-10,4699
159,-10,4714
160,-10,4720
161,-10,4726
162,100,4741
163,100,4750
164,-10,4767
165,-10,4785
166,-10,4802
167,-10,4819
168,-10,4835
169,-10,4851
170,-10,4866
171,-10,4880
172,-10,4895
173,-10,4909
174,-10,4924
175,-10,4939
176,-10,4953
177,-10,4966
178,-10,4979
179,100,4985
180,-10,4998
181,100,5002
182,-10,5015
183,-10,5028
184,-10,5041
185,-10,5054
186,-10,5067
187,-10,5079
188,-10,5092
189,-10,5184
