episode,scores,steps
0,100,54
1,100,100
2,100,133
3,100,162
4,100,232
5,-10,253
6,100,327
7,100,345
8,-10,364
9,-10,387
10,100,406
11,100,459
12,100,502
13,-10,528
14,100,553
15,-10,579
16,100,710
17,-10,762
18,100,837
19,100,860
20,-10,887
21,100,904
22,100,990
23,-10,1035
24,100,1160
25,100,1219
26,-10,1269
27,100,1360
28,-10,1385
29,-10,1399
30,100,1452
31,100,1494
32,-10,1519
33,100,1549
34,-10,1593
35,-10,1613
36,-10,1633
37,-10,1657
38,100,1780
39,-10,1857
40,-10,1926
41,100,2023
42,-10,2044
43,-10,2065
44,100,2123
45,-10,2179
46,100,2241
47,100,2271
48,100,2318
49,100,2337
50,-10,2358
51,100,2424
52,-10,2479
53,-10,2552
54,100,2618
55,100,2687
56,100,2766
57,-10,2813
58,-10,2837
59,-10,2870
60,-10,2918
61,-10,2976
62,100,2992
63,100,3027
64,-10,3051
65,-10,3107
66,100,3200
67,-10,3273
68,100,3343
69,100,3386
70,100,3421
71,-10,3453
72,100,3548
73,100,3643
74,100,3765
75,-10,3806
76,-10,3905
77,-10,3948
78,100,3965
79,100,3995
80,100,4023
81,-10,4073
82,-10,4109
83,100,4209
84,-10,4253
85,100,4322
86,100,4402
87,100,4438
88,100,4465
89,-10,4500
90,-10,4542
91,100,4579
92,100,4652
93,-10,4690
94,100,4830
95,100,4840
96,100,4946
97,-10,5000
98,-10,5026
99,100,5134
100,-10,5177
