episode,scores,steps
0,-10,54
1,-10,145
2,-10,174
3,-10,207
4,-10,218
5,-10,229
6,-10,273
7,-10,290
8,-10,305
9,-10,321
10,-10,336
11,100,351
12,100,367
13,-10,383
14,100,390
15,100,399
16,-10,415
17,-10,431
18,-10,447
19,-10,453
20,-10,459
21,-10,465
22,-10,472
23,-10,478
24,-10,484
25,-10,491
26,-10,497
27,-10,504
28,-10,511
29,-10,518
30,-10,524
31,-10,531
32,-10,549
33,-10,567
34,-10,584
35,-10,596
36,-10,603
37,-10,610
38,-10,618
39,-10,628
40,-10,634
41,-10,640
42,-10,646
43,-10,652
44,-10,658
45,-10,664
46,-10,671
47,-10,677
48,-10,684
49,-10,690
50,-10,696
51,-10,702
52,-10,708
53,-10,714
54,-10,720
55,-10,727
56,-10,733
57,-10,748
58,-10,754
59,-10,760
60,-10,766
61,-10,772
62,-10,778
63,-10,785
64,-10,791
65,-10,797
66,-10,803
67,-10,809
68,-10,815
69,-10,821
70,-10,828
71,-10,835
72,-10,842
73,-10,849
74,-10,856
75,-10,863
76,-10,871
77,-10,879
78,-10,887
79,-10,894
80,-10,904
81,-10,913
82,-10,921
83,-10,930
84,-10,939
85,-10,949
86,-10,958
87,-10,967
88,-10,976
89,-10,985
90,-10,1012
91,-10,1035
92,-10,1056
93,100,1067
94,-10,1141
95,-10,1161
96,-10,1181
97,-10,1204
98,-10,1222
99,-10,1239
100,-10,1256
101,-10,1333
102,-10,1520
103,-10,1536
104,-10,1552
105,-10,1569
106,-10,1586
107,-10,1836
108,-10,2076
109,-10,2093
110,-10,2141
111,-10,2391
112,-10,2641
113,-10,2667
114,-10,2731
115,-10,2926
116,-10,2991
117,-10,3066
118,-10,3139
119,-10,3191
120,-10,3289
121,-10,3319
122,-10,3408
123,-10,3447
124,-10,3489
125,-10,3583
126,-10,3628
127,-10,3655
128,100,3666
129,-10,3697
130,-10,3711
131,-10,3726
132,-10,3754
133,-10,3787
134,-10,3829
135,-10,3883
136,-10,3922
137,-10,3992
138,100,4006
139,-10,4043
140,-10,4102
141,100,4105
142,-10,4144
143,-10,4160
144,-10,4203
145,-10,4291
146,-10,4413
147,100,4418
148,-10,4455
149,-10,4477
150,-10,4517
151,-10,4540
152,-10,4553
153,-10,4574
154,-10,4587
155,-10,4601
156,-10,4614
157,-10,4630
158,-10,4661
159,-10,4675
160,-10,4709
161,-10,4724
162,-10,4740
163,-10,4778
164,-10,4795
165,-10,4926
166,-10,4956
167,-10,4968
168,-10,4980
169,-10,4993
170,-10,5020
171,-10,5128
172,-10,5160
173,-10,5218
174,-10,5238
175,-10,5264
176,-10,5290
177,-10,5315
178,-10,5404
179,100,5411
180,-10,5443
181,100,5447
182,-10,5526
183,-10,5578
184,-10,5718
185,-10,5826
186,-10,6076
187,-10,6326
188,-10,6576
189,-10,6826
190,-10,6842
191,-10,6858
192,-10,6875
193,100,6891
194,-10,6908
195,-10,6925
196,100,6934
197,-10,6950
198,100,6959
199,-10,6974
200,-10,6990
201,-10,7006
202,100,7015
203,-10,7031
204,100,7044
205,-10,7061
206,-10,7078
207,-10,7094
208,100,7104
209,-10,7122
