scores,steps,episode
100.0,39543,350
100.0,39724,351
-10.0,39853,352
100.0,39876,353
100.0,39989,354
100.0,40086,355
100.0,40225,356
100.0,40280,357
100.0,40332,358
100.0,40478,359
100.0,40545,360
100.0,40910,361
100.0,41057,362
-10.0,41253,363
100.0,41339,364
100.0,41408,365
100.0,41591,366
100.0,41692,367
100.0,41893,368
100.0,42025,369
100.0,42165,370
100.0,42317,371
100.0,42453,372
100.0,42594,373
100.0,42749,374
100.0,42814,375
100.0,42899,376
100.0,43122,377
100.0,43277,378
100.0,43424,379
100.0,43497,380
-10.0,43576,381
100.0,43699,382
100.0,43766,383
100.0,43899,384
100.0,44066,385
100.0,44175,386
100.0,44258,387
100.0,44395,388
100.0,44460,389
100.0,44569,390
100.0,44688,391
100.0,44761,392
100.0,44786,393
100.0,44859,394
100.0,44988,395
100.0,45089,396
100.0,45150,397
100.0,45229,398
100.0,45231,399
100.0,45270,400
100.0,45359,401
100.0,45404,402
100.0,45517,403
100.0,45648,404
100.0,45681,405
100.0,45716,406
100.0,45791,407
100.0,45865,408
100.0,45915,409
100.0,46126,410
100.0,46237,411
100.0,46392,412
100.0,46501,413
100.0,46578,414
100.0,46653,415
100.0,46741,416
100.0,46824,417
100.0,46956,418
100.0,47059,419
100.0,47253,420
100.0,47335,421
100.0,47446,422
100.0,47535,423
100.0,47660,424
100.0,47715,425
100.0,47767,426
100.0,47913,427
100.0,48050,428
100.0,48105,429
100.0,48176,430
-10.0,48307,431
100.0,48384,432
100.0,48557,433
100.0,48672,434
100.0,48791,435
-10.0,48850,436
100.0,48953,437
100.0,49051,438
100.0,49146,439
100.0,49210,440
100.0,49307,441
100.0,49399,442
100.0,49569,443
100.0,49775,444
100.0,49815,445
100.0,49889,446
100.0,49973,447
-10.0,50032,448
-10.0,50187,449
100.0,50301,450
100.0,50412,451
100.0,50613,452
100.0,50732,453
100.0,50831,454
100.0,51116,455
100.0,51189,456
100.0,51242,457
-10.0,51319,458
100.0,51458,459
100.0,51653,460
-10.0,51759,461
100.0,51837,462
100.0,52014,463
100.0,52313,464
100.0,52386,465
100.0,52573,466
100.0,52746,467
-10.0,52884,468
100.0,52963,469
-10.0,53129,470
-10.0,53340,471
100.0,53567,472
100.0,53612,473
100.0,53799,474
100.0,53918,475
100.0,54035,476
100.0,54260,477
100.0,54321,478
100.0,54452,479
100.0,54577,480
100.0,54702,481
100.0,54813,482
100.0,54896,483
100.0,54983,484
100.0,55164,485
100.0,55244,486
100.0,55423,487
100.0,55668,488
100.0,55797,489
100.0,55874,490
100.0,55945,491
100.0,56084,492
100.0,56135,493
100.0,56186,494
100.0,56367,495
100.0,56562,496
100.0,56757,497
100.0,56776,498
100.0,56869,499
100.0,57008,500
100.0,57149,501
100.0,57373,502
100.0,57469,503
100.0,57634,504
100.0,57676,505
100.0,57796,506
100.0,57798,507
100.0,57908,508
100.0,58021,509
100.0,58076,510
100.0,58157,511
100.0,58302,512
100.0,58423,513
-10.0,58492,514
100.0,58611,515
100.0,58782,516
100.0,58903,517
100.0,59044,518
100.0,59237,519
100.0,59338,520
100.0,59487,521
100.0,59664,522
100.0,59835,523
100.0,59982,524
100.0,60123,525
100.0,60209,526
100.0,60360,527
100.0,60476,528
100.0,60654,529
100.0,60765,530
100.0,60926,531
100.0,61073,532
-10.0,61272,533
100.0,61452,534
100.0,61538,535
-10.0,61599,536
100.0,61660,537
100.0,61731,538
100.0,61890,539
100.0,61933,540
100.0,61979,541
100.0,62234,542
100.0,62376,543
100.0,62405,544
100.0,62478,545
100.0,62615,546
100.0,62726,547
100.0,62910,548
100.0,63130,549
100.0,63217,550
100.0,63294,551
100.0,63383,552
100.0,63510,553
100.0,63599,554
100.0,63742,555
100.0,63827,556
100.0,63950,557
-10.0,64231,558
-10.0,64288,559
100.0,64399,560
100.0,64525,561
100.0,64603,562
-10.0,64687,563
100.0,64851,564
100.0,64928,565
100.0,65049,566
100.0,65128,567
100.0,65230,568
100.0,65321,569
100.0,65470,570
100.0,65599,571
100.0,65638,572
100.0,65667,573
100.0,65838,574
100.0,65967,575
-10.0,66072,576
100.0,66074,577
100.0,66210,578
100.0,66307,579
100.0,66398,580
100.0,66521,581
100.0,66744,582
100.0,66814,583
100.0,66906,584
-10.0,66963,585
100.0,67080,586
100.0,67151,587
100.0,67274,588
100.0,67359,589
100.0,67626,590
100.0,67715,591
100.0,67836,592
100.0,67926,593
100.0,68126,594
-10.0,68237,595
100.0,68414,596
-10.0,68479,597
100.0,68610,598
100.0,68721,599
100.0,68812,600
100.0,68849,601
100.0,68928,602
100.0,68957,603
100.0,69087,604
100.0,69223,605
100.0,69414,606
100.0,69485,607
100.0,69559,608
100.0,69691,609
100.0,69929,610
100.0,70047,611
100.0,70114,612
100.0,70212,613
100.0,70299,614
100.0,70458,615
100.0,70611,616
100.0,70704,617
100.0,70833,618
100.0,70916,619
100.0,70947,620
100.0,71105,621
100.0,71255,622
100.0,71372,623
100.0,71388,624
100.0,71510,625
100.0,71583,626
100.0,71698,627
100.0,71833,628
-10.0,71885,629
100.0,71967,630
100.0,72090,631
100.0,72217,632
100.0,72332,633
100.0,72499,634
100.0,72638,635
100.0,72711,636
100.0,72835,637
100.0,72925,638
100.0,73123,639
100.0,73185,640
100.0,73292,641
100.0,73407,642
100.0,73570,643
-10.0,73723,644
-10.0,73762,645
100.0,73927,646
100.0,73970,647
100.0,74077,648
100.0,74157,649
-10.0,74221,650
100.0,74282,651
100.0,74381,652
100.0,74480,653
-10.0,74655,654
100.0,74766,655
100.0,74913,656
100.0,75031,657
100.0,75119,658
100.0,75301,659
100.0,75450,660
100.0,75523,661
100.0,75562,662
100.0,75681,663
100.0,75830,664
100.0,75955,665
100.0,76076,666
100.0,76133,667
100.0,76220,668
100.0,76351,669
100.0,76458,670
100.0,76587,671
100.0,76624,672
100.0,76803,673
100.0,76930,674
100.0,77041,675
100.0,77168,676
100.0,77273,677
-10.0,77447,678
100.0,77481,679
100.0,77568,680
-10.0,77699,681
100.0,77726,682
100.0,78079,683
100.0,78110,684
100.0,78134,685
100.0,78192,686
100.0,78339,687
100.0,78466,688
100.0,78595,689
100.0,78727,690
100.0,78883,691
100.0,79002,692
100.0,79051,693
100.0,79228,694
100.0,79375,695
100.0,79466,696
100.0,79647,697
100.0,79780,698
100.0,79851,699
100.0,79962,700
100.0,80101,701
100.0,80119,702
100.0,80262,703
100.0,80345,704
100.0,80404,705
100.0,80465,706
100.0,80576,707
100.0,80623,708
100.0,80718,709
100.0,80831,710
100.0,80984,711
100.0,81124,712
100.0,81224,713
100.0,81226,714
100.0,81292,715
100.0,81395,716
100.0,81493,717
100.0,81567,718
100.0,81710,719
-10.0,81854,720
100.0,81922,721
100.0,82005,722
100.0,82078,723
100.0,82197,724
100.0,82296,725
100.0,82391,726
100.0,82500,727
100.0,82646,728
-10.0,82747,729
100.0,83003,730
100.0,83133,731
100.0,83243,732
100.0,83314,733
100.0,83449,734
100.0,83486,735
100.0,83533,736
100.0,83609,737
100.0,83761,738
100.0,83920,739
100.0,83941,740
100.0,83969,741
100.0,84043,742
100.0,84158,743
100.0,84315,744
100.0,84428,745
100.0,84493,746
100.0,84602,747
100.0,84665,748
100.0,84752,749
100.0,84989,750
100.0,85062,751
100.0,85214,752
100.0,85333,753
100.0,85406,754
100.0,85581,755
100.0,85601,756
100.0,85725,757
100.0,85796,758
100.0,85911,759
100.0,85988,760
100.0,86103,761
100.0,86198,762
100.0,86255,763
100.0,86382,764
100.0,86465,765
100.0,86548,766
100.0,86575,767
100.0,86700,768
100.0,86917,769
100.0,87012,770
100.0,87209,771
100.0,87364,772
100.0,87443,773
100.0,87587,774
100.0,87617,775
100.0,87771,776
100.0,87805,777
100.0,87910,778
100.0,87987,779
100.0,88106,780
100.0,88172,781
100.0,88240,782
-10.0,88335,783
-10.0,88442,784
100.0,88597,785
100.0,88674,786
100.0,88739,787
100.0,88856,788
100.0,88943,789
100.0,89060,790
100.0,89159,791
100.0,89228,792
100.0,89285,793
100.0,89454,794
100.0,89541,795
100.0,89612,796
100.0,89739,797
100.0,89760,798
100.0,89822,799
100.0,89960,800
100.0,90055,801
-10.0,90165,802
100.0,90316,803
100.0,90427,804
100.0,90502,805
-10.0,90595,806
100.0,90656,807
-10.0,90803,808
100.0,90900,809
100.0,91205,810
100.0,91264,811
100.0,91266,812
100.0,91357,813
100.0,91461,814
100.0,91493,815
100.0,91647,816
100.0,91768,817
-10.0,91855,818
100.0,91876,819
100.0,91975,820
100.0,92066,821
100.0,92152,822
100.0,92274,823
100.0,92407,824
100.0,92516,825
100.0,92645,826
100.0,92748,827
100.0,92815,828
100.0,92956,829
100.0,93021,830
100.0,93172,831
100.0,93245,832
100.0,93322,833
100.0,93427,834
100.0,93490,835
100.0,93639,836
100.0,93680,837
100.0,93841,838
100.0,93956,839
100.0,94092,840
100.0,94190,841
100.0,94375,842
100.0,94406,843
100.0,94567,844
100.0,94672,845
100.0,94759,846
100.0,94814,847
100.0,94886,848
100.0,94994,849
100.0,95074,850
100.0,95189,851
100.0,95292,852
100.0,95397,853
100.0,95432,854
-10.0,95537,855
100.0,95570,856
100.0,95689,857
100.0,95864,858
100.0,95931,859
-10.0,96101,860
100.0,96179,861
100.0,96330,862
100.0,96467,863
100.0,96589,864
100.0,96717,865
100.0,96812,866
100.0,96925,867
100.0,97012,868
100.0,97123,869
100.0,97296,870
100.0,97393,871
100.0,97476,872
-10.0,97613,873
100.0,97722,874
100.0,97909,875
100.0,98012,876
100.0,98117,877
100.0,98154,878
100.0,98232,879
100.0,98376,880
100.0,98465,881
100.0,98574,882
100.0,98679,883
100.0,98870,884
100.0,99027,885
100.0,99192,886
100.0,99249,887
100.0,99704,888
100.0,99853,889
100.0,99962,890
100.0,100170,891
100.0,100316,892
100.0,100446,893
100.0,100597,894
-10.0,100740,895
100.0,100957,896
100.0,101110,897
100.0,101205,898
100.0,101336,899
100.0,101338,900
100.0,101476,901
100.0,101812,902
100.0,101952,903
100.0,102009,904
-10.0,102132,905
100.0,102247,906
-10.0,102436,907
100.0,102653,908
100.0,102822,909
100.0,102942,910
100.0,103152,911
100.0,103289,912
100.0,103442,913
100.0,103573,914
100.0,103699,915
100.0,103867,916
100.0,104052,917
100.0,104097,918
100.0,104230,919
100.0,104287,920
-10.0,104391,921
100.0,104443,922
100.0,104598,923
100.0,104781,924
100.0,104898,925
100.0,105074,926
100.0,105151,927
100.0,105222,928
100.0,105433,929
100.0,105573,930
100.0,105741,931
100.0,105916,932
