episode,scores,steps
0,-10,128
1,-10,241
2,-10,350
3,-10,448
4,-10,593
5,-10,705
6,-10,806
7,100,818
8,-10,922
9,-10,1172
10,100,1376
11,-10,1437
12,-10,1474
13,-10,1509
14,-10,1525
15,-10,1560
16,-10,1606
17,100,1621
18,-10,1655
19,-10,1692
20,-10,1747
21,-10,1800
22,-10,1834
23,-10,1888
24,-10,1923
25,-10,1958
26,-10,2024
27,100,2027
28,-10,2116
29,-10,2187
30,-10,2223
31,100,2229
32,-10,2282
33,-10,2318
34,-10,2369
35,-10,2413
36,-10,2431
37,-10,2464
38,-10,2501
39,-10,2535
40,-10,2568
41,-10,2644
42,-10,2678
43,-10,2714
44,-10,2792
45,-10,2844
46,-10,2899
47,-10,2993
48,-10,3049
49,-10,3105
50,-10,3176
51,100,3180
52,-10,3267
53,-10,3356
54,-10,3400
55,-10,3470
56,100,3572
57,100,3727
58,100,3741
59,100,3867
60,100,3889
61,100,3946
62,-10,4196
63,-10,4446
64,-10,4696
65,-10,4946
66,-10,5196
67,-10,5446
68,-10,5696
69,-10,5946
70,100,5947
71,-10,6197
72,-10,6447
73,100,6454
74,-10,6704
75,-10,6954
76,100,6955
77,-10,7205
78,100,7218
79,-10,7468
80,-10,7718
81,-10,7968
82,-10,8218
83,100,8270
84,100,8289
85,-10,8306
86,-10,8410
87,-10,8535
88,-10,8587
89,100,8588
90,-10,8660
91,-10,8696
92,100,8709
93,-10,8725
94,-10,8775
95,100,8785
96,-10,8799
97,-10,8813
98,-10,8836
99,-10,8851
100,-10,8865
101,-10,8880
102,100,8891
103,-10,8916
104,-10,8930
105,-10,8945
106,100,8946
107,-10,8962
108,-10,8975
109,-10,9008
110,-10,9022
111,-10,9047
112,-10,9061
113,-10,9075
114,-10,9089
115,-10,9107
116,100,9199
117,-10,9217
118,-10,9231
119,100,9234
120,-10,9402
121,100,9416
122,-10,9433
123,100,9509
124,100,9515
125,-10,9535
126,-10,9553
127,100,9568
128,100,9591
129,-10,9607
130,-10,9630
131,-10,9675
132,-10,9691
133,-10,9711
134,100,9724
135,100,9732
136,-10,9753
137,100,9773
138,-10,9789
139,-10,9805
140,100,9813
141,100,9820
142,-10,9835
143,100,9847
144,100,9861
145,-10,9883
146,100,9891
147,100,9896
148,100,9910
149,-10,9925
150,100,9933
151,100,9940
152,100,9963
153,-10,9977
154,-10,9991
155,100,10002
156,100,10024
157,-10,10039
158,-10,10053
159,-10,10067
160,-10,10093
161,100,10106
162,-10,10130
163,-10,10144
164,-10,10158
165,100,10166
166,100,10177
167,-10,10203
168,-10,10217
169,100,10257
170,100,10265
171,100,10284
172,-10,10300
173,100,10310
174,100,10313
175,100,10322
176,100,10334
177,100,10345
178,100,10356
179,100,10376
180,100,10382
181,100,10383
182,-10,10399
183,-10,10413
184,-10,10427
185,-10,10515
186,-10,10529
187,100,10543
188,100,10549
189,100,10583
190,100,10589
191,100,10606
192,100,10620
193,100,10638
194,100,10648
195,100,10656
196,-10,10906
197,100,10928
198,-10,11178
199,100,11181
200,100,11191
201,100,11208
202,100,11217
203,100,11237
204,100,11242
205,100,11252
206,100,11259
207,100,11276
208,100,11294
209,100,11305
210,-10,11555
211,100,11577
212,100,11587
213,100,11599
214,100,11607
215,100,11628
216,100,11649
217,100,11661
218,100,11680
219,100,11693
220,100,11706
221,100,11720
222,100,11729
223,100,11733
224,100,11739
225,100,11749
226,100,11760
227,100,11781
228,100,11786
229,100,11793
230,100,11811
231,100,11826
232,100,11835
233,100,11870
234,100,11881
235,100,11899
236,100,11911
237,100,11926
238,100,11933
239,100,11942
240,100,11956
241,100,11970
242,100,11983
243,100,11994
244,100,11996
245,100,12012
246,100,12025
247,100,12037
248,100,12049
249,100,12060
250,100,12071
251,100,12088
252,100,12121
253,100,12140
254,100,12160
255,100,12176
256,100,12182
257,100,12191
258,100,12207
259,100,12229
260,100,12239
261,100,12247
262,100,12254
263,100,12265
264,100,12286
265,100,12306
266,100,12314
267,100,12321
268,100,12338
269,100,12348
270,100,12361
271,100,12379
272,100,12392
273,100,12402
274,100,12413
275,100,12417
276,100,12437
277,100,12444
278,100,12465
279,100,12472
280,100,12486
281,100,12493
282,100,12504
283,100,12524
284,100,12533
285,100,12537
286,100,12549
287,100,12565
288,100,12566
289,100,12578
290,100,12595
291,100,12606
292,100,12615
293,-10,12865
294,100,12880
295,100,12890
296,100,12905
297,100,12917
298,100,12924
299,100,12944
300,100,12963
301,100,12971
302,100,12976
303,100,12985
304,100,13002
305,100,13007
306,100,13008
307,100,13009
308,100,13014
309,100,13020
310,100,13035
311,100,13050
312,100,13058
313,100,13075
314,100,13083
315,100,13093
316,100,13107
317,100,13123
318,100,13141
319,100,13149
320,100,13159
321,100,13169
322,100,13176
323,100,13184
324,100,13185
325,100,13201
326,100,13210
327,100,13217
328,100,13237
329,100,13256
330,100,13263
331,100,13276
332,100,13281
333,100,13289
334,100,13290
335,100,13300
336,100,13311
337,100,13314
338,100,13325
339,100,13340
340,100,13349
341,100,13366
342,100,13387
343,100,13393
344,100,13407
345,100,13411
346,100,13422
347,100,13428
348,100,13439
349,100,13440
350,100,13449
351,100,13461
352,100,13478
353,100,13483
354,100,13498
355,100,13504
356,100,13513
357,100,13524
358,100,13544
359,100,13557
360,100,13575
361,100,13582
362,100,13596
363,100,13602
364,100,13619
365,100,13630
366,100,13641
367,100,13644
368,100,13655
369,100,13668
370,100,13677
371,100,13688
372,100,13702
373,100,13708
374,100,13719
375,100,13735
376,100,13750
377,100,13760
378,100,13761
379,100,13776
380,100,13782
381,100,13790
382,100,13801
383,100,13811
384,100,13828
385,100,13835
386,100,13851
387,100,13861
388,100,13875
389,100,13886
390,100,13892
391,100,13896
392,100,13909
393,100,13920
394,100,13939
395,100,13948
396,100,13959
397,100,13971
398,100,13983
399,100,13992
400,100,14006
401,100,14018
402,100,14028
403,100,14035
404,100,14036
405,100,14046
406,100,14061
407,100,14069
408,100,14081
409,100,14088
410,100,14095
411,100,14103
412,100,14112
413,100,14130
414,100,14139
415,100,14147
416,100,14148
417,100,14152
418,100,14161
419,100,14173
420,100,14184
421,100,14193
422,100,14204
423,100,14216
424,100,14224
425,100,14236
426,100,14252
427,100,14266
428,100,14271
429,100,14287
430,100,14295
431,100,14305
432,100,14322
433,100,14336
434,100,14351
435,100,14359
436,100,14376
437,100,14383
438,100,14397
439,100,14415
440,100,14430
441,100,14448
442,100,14457
443,100,14476
444,100,14489
445,100,14492
446,100,14505
447,100,14521
448,100,14531
449,100,14532
450,100,14543
451,100,14553
452,100,14568
453,100,14575
454,100,14591
455,100,14602
456,100,14614
457,100,14618
458,100,14622
459,100,14628
460,100,14637
461,100,14647
462,100,14652
463,100,14666
464,100,14677
465,100,14689
466,100,14706
467,100,14718
468,100,14728
469,100,14737
470,100,14743
471,100,14751
472,100,14764
473,100,14776
474,100,14788
475,100,14800
476,100,14811
477,100,14822
478,100,14840
479,100,14850
480,100,14853
481,100,14865
482,100,14882
483,100,14899
484,100,14909
485,100,14926
486,100,14937
487,100,14951
488,100,14967
489,100,14983
490,100,15000
491,100,15019
492,100,15026
493,100,15035
494,100,15044
495,100,15056
496,100,15057
497,100,15071
498,100,15086
499,100,15098
500,100,15113
501,100,15125
502,100,15138
503,100,15153
504,100,15160
505,100,15164
506,100,15175
507,100,15183
508,100,15200
509,100,15217
510,100,15233
511,100,15241
512,100,15256
513,100,15273
514,100,15289
515,100,15304
516,100,15315
517,100,15332
518,100,15346
519,100,15363
520,100,15367
521,100,15371
522,100,15376
523,100,15392
524,100,15405
525,100,15415
526,100,15416
527,100,15429
528,100,15430
529,100,15433
530,100,15445
531,100,15461
532,100,15480
533,100,15482
534,100,15496
535,100,15497
536,100,15507
537,100,15516
538,100,15523
539,100,15530
540,100,15540
541,100,15554
542,100,15566
543,100,15577
544,100,15590
545,100,15603
546,100,15614
547,100,15629
548,100,15635
549,100,15636
550,100,15650
551,100,15662
552,100,15672
553,100,15684
554,100,15688
555,100,15695
556,100,15702
557,100,15717
558,100,15729
559,100,15737
560,100,15750
561,100,15756
562,100,15767
563,100,15778
564,100,15792
565,100,15798
566,100,15813
567,100,15820
568,100,15832
569,100,15843
570,100,15851
571,100,15863
572,100,15875
573,100,15880
574,100,15898
575,100,15913
576,100,15919
577,100,15921
578,100,15931
579,100,15941
580,100,15951
581,100,15954
582,100,15965
583,100,15978
584,100,15998
585,100,16014
586,100,16028
587,100,16047
588,100,16063
589,100,16066
590,100,16076
591,100,16092
592,100,16112
593,100,16123
594,100,16124
595,100,16128
596,100,16146
597,100,16159
598,100,16168
599,100,16181
600,100,16189
601,100,16190
602,100,16202
603,100,16214
604,100,16232
605,100,16248
606,100,16256
607,100,16264
608,100,16272
609,100,16288
610,100,16295
611,100,16303
612,100,16308
613,100,16315
614,100,16326
615,100,16330
616,100,16338
617,100,16347
618,100,16366
619,100,16379
620,100,16396
621,100,16411
622,100,16428
623,100,16445
624,100,16452
625,100,16453
626,100,16461
627,100,16469
628,100,16475
629,100,16490
630,100,16508
631,100,16525
632,100,16537
633,100,16547
634,100,16562
635,100,16563
636,100,16581
637,100,16595
638,100,16609
639,100,16615
640,100,16633
641,100,16639
642,100,16644
643,100,16656
644,100,16670
645,100,16686
646,100,16696
647,100,16709
648,100,16719
649,100,16730
650,100,16737
651,100,16745
652,100,16748
653,100,16751
654,100,16764
655,100,16779
656,100,16788
657,100,16803
658,100,16820
659,100,16835
660,100,16846
661,100,16865
662,100,16874
663,100,16886
664,100,16895
665,100,16904
666,100,16918
667,100,16925
668,100,16935
669,100,16940
670,100,16947
671,100,16953
672,100,16960
673,100,16974
674,100,16984
675,100,16999
676,100,17010
677,100,17020
678,100,17034
679,100,17041
680,100,17057
681,100,17065
682,100,17072
683,100,17083
684,100,17095
685,100,17110
686,100,17124
687,100,17140
688,100,17154
689,100,17168
690,100,17179
691,100,17186
692,100,17203
693,100,17211
694,100,17226
695,100,17239
696,100,17257
697,100,17263
698,100,17267
699,100,17284
700,100,17298
701,100,17308
702,100,17319
703,100,17327
704,100,17345
705,100,17360
706,100,17373
707,100,17389
708,100,17399
709,100,17412
710,100,17413
711,100,17423
712,100,17438
713,100,17450
714,100,17466
715,100,17472
716,100,17477
717,100,17484
718,100,17498
719,100,17506
720,100,17520
721,100,17529
722,100,17536
723,100,17552
724,100,17562
725,100,17580
726,100,17598
727,100,17610
728,100,17618
729,100,17626
730,100,17637
731,100,17645
732,100,17662
733,100,17671
734,100,17679
735,100,17689
736,100,17700
737,100,17708
738,100,17718
739,100,17726
740,100,17732
741,100,17748
742,100,17761
743,100,17771
744,100,17786
745,100,17793
746,100,17804
747,100,17818
748,100,17834
749,100,17845
750,100,17856
751,100,17871
752,100,17883
753,100,17900
754,100,17914
755,100,17916
756,100,17927
757,100,17938
758,100,17939
759,100,17950
760,100,17965
761,100,17969
762,100,17983
763,100,17997
764,100,18009
765,100,18022
766,100,18033
767,100,18040
768,100,18048
769,100,18064
770,100,18071
771,100,18084
772,100,18094
773,100,18103
774,100,18112
775,100,18118
776,100,18135
777,100,18151
778,100,18169
779,100,18180
780,100,18182
781,100,18200
782,100,18211
783,100,18219
784,100,18231
785,100,18241
786,100,18251
787,100,18262
788,100,18268
789,100,18284
790,100,18295
791,100,18314
792,100,18331
793,100,18343
794,100,18356
795,100,18367
796,100,18380
797,100,18390
798,100,18405
799,100,18415
800,100,18427
801,100,18433
802,100,18441
803,100,18449
804,100,18469
805,100,18472
806,100,18479
807,100,18491
808,-10,18741
809,100,18755
810,100,18763
811,100,18769
812,100,18787
813,100,18788
814,100,18803
815,100,18815
816,100,18824
817,100,18836
818,100,18850
819,100,18865
820,100,18879
821,100,18896
822,100,18908
823,100,18921
824,100,18937
825,100,18943
826,100,18948
827,100,18949
828,100,18964
829,100,18973
830,100,18984
831,100,18998
832,100,19008
833,100,19010
834,100,19019
835,100,19029
836,100,19036
837,100,19050
838,100,19058
839,100,19068
840,100,19076
841,100,19091
842,100,19101
843,100,19111
844,100,19118
845,100,19128
846,100,19144
847,100,19156
848,100,19173
849,100,19174
850,100,19175
851,100,19188
852,100,19204
853,100,19210
854,100,19222
855,100,19229
856,100,19240
857,100,19251
858,100,19261
859,100,19268
860,100,19279
861,100,19291
862,100,19299
863,100,19305
864,100,19314
865,100,19317
866,100,19327
867,100,19338
868,100,19350
869,100,19370
870,100,19384
871,100,19394
872,100,19406
873,100,19417
874,100,19433
875,100,19445
876,100,19454
877,100,19470
878,100,19483
879,100,19490
880,100,19495
881,100,19503
882,100,19518
883,100,19533
884,100,19546
885,100,19560
886,100,19573
887,100,19584
888,100,19598
889,100,19602
890,100,19614
891,100,19625
892,100,19639
893,100,19644
894,100,19654
895,100,19662
896,100,19672
897,100,19681
898,100,19683
899,100,19695
900,-10,19945
901,100,19965
902,100,19975
903,100,19987
904,100,19998
905,100,20010
906,100,20018
907,100,20033
908,100,20045
909,100,20057
910,100,20058
911,100,20069
912,100,20080
913,100,20090
914,100,20104
915,100,20119
916,100,20132
917,100,20143
