scores,steps,episode
100.0,12454,335
100.0,12465,336
-10.0,12474,337
100.0,12476,338
100.0,12494,339
100.0,12512,340
100.0,12524,341
100.0,12541,342
100.0,12562,343
100.0,12579,344
-10.0,12590,345
100.0,12603,346
100.0,12624,347
100.0,12650,348
100.0,12652,349
100.0,12677,350
-10.0,12704,351
100.0,12706,352
100.0,12726,353
100.0,12743,354
-10.0,12756,355
100.0,12767,356
100.0,12770,357
100.0,12783,358
100.0,12794,359
-10.0,12807,360
100.0,12822,361
100.0,12826,362
-10.0,12838,363
-10.0,12878,364
100.0,12902,365
100.0,12917,366
100.0,12938,367
100.0,12957,368
-10.0,12976,369
100.0,12995,370
100.0,13018,371
100.0,13049,372
100.0,13064,373
100.0,13077,374
-10.0,13092,375
100.0,13110,376
100.0,13122,377
-10.0,13135,378
100.0,13158,379
100.0,13175,380
-10.0,13196,381
100.0,13205,382
100.0,13207,383
100.0,13213,384
100.0,13246,385
100.0,13275,386
100.0,13288,387
-10.0,13309,388
-10.0,13326,389
100.0,13349,390
100.0,13351,391
100.0,13373,392
100.0,13384,393
-10.0,13403,394
-10.0,13416,395
-10.0,13433,396
100.0,13435,397
-10.0,13450,398
100.0,13468,399
100.0,13479,400
100.0,13488,401
100.0,13505,402
-10.0,13520,403
100.0,13537,404
100.0,13540,405
100.0,13542,406
100.0,13558,407
100.0,13573,408
100.0,13593,409
100.0,13613,410
-10.0,13626,411
100.0,13637,412
100.0,13640,413
100.0,13663,414
-10.0,13671,415
100.0,13691,416
100.0,13716,417
100.0,13733,418
100.0,13746,419
100.0,13761,420
100.0,13769,421
100.0,13779,422
100.0,13788,423
-10.0,13799,424
100.0,13818,425
100.0,13839,426
-10.0,13846,427
-10.0,13857,428
100.0,13878,429
-10.0,13889,430
-10.0,13920,431
100.0,13945,432
-10.0,13964,433
100.0,13993,434
100.0,13995,435
-10.0,14011,436
100.0,14024,437
-10.0,14041,438
100.0,14060,439
100.0,14086,440
-10.0,14099,441
100.0,14115,442
-10.0,14156,443
-10.0,14171,444
100.0,14184,445
100.0,14203,446
-10.0,14220,447
-10.0,14227,448
100.0,14240,449
100.0,14259,450
100.0,14276,451
100.0,14299,452
100.0,14312,453
100.0,14331,454
100.0,14348,455
-10.0,14367,456
-10.0,14376,457
100.0,14389,458
100.0,14402,459
-10.0,14411,460
100.0,14426,461
-10.0,14441,462
100.0,14460,463
100.0,14471,464
-10.0,14486,465
-10.0,14501,466
-10.0,14520,467
100.0,14555,468
100.0,14572,469
100.0,14574,470
-10.0,14586,471
100.0,14591,472
100.0,14608,473
100.0,14610,474
-10.0,14626,475
-10.0,14637,476
100.0,14652,477
-10.0,14663,478
100.0,14683,479
-10.0,14699,480
100.0,14708,481
100.0,14713,482
-10.0,14742,483
-10.0,14753,484
100.0,14778,485
100.0,14789,486
100.0,14798,487
-10.0,14808,488
