episode,scores,steps
0,100,1
1,-10,251
2,-10,467
3,-10,488
4,-10,525
5,-10,547
6,-10,568
7,-10,587
8,-10,604
9,-10,649
10,100,652
11,-10,698
12,-10,710
13,-10,735
14,-10,750
15,-10,764
16,-10,784
17,100,793
18,-10,807
19,100,822
20,-10,839
21,-10,863
22,-10,886
23,-10,900
24,-10,913
25,-10,930
26,100,936
27,100,937
28,-10,948
29,-10,969
30,-10,983
31,-10,999
32,-10,1017
33,-10,1038
34,-10,1081
35,-10,1104
36,-10,1129
37,-10,1142
38,-10,1162
39,-10,1178
40,-10,1199
41,-10,1212
42,-10,1225
43,-10,1236
44,-10,1264
45,-10,1275
46,-10,1293
47,100,1300
48,-10,1317
49,-10,1331
50,-10,1353
51,-10,1370
52,-10,1388
53,-10,1401
54,-10,1412
55,-10,1427
56,-10,1437
57,-10,1467
58,-10,1488
59,-10,1503
60,100,1520
61,-10,1535
62,-10,1562
63,-10,1576
64,-10,1595
65,-10,1613
66,-10,1626
67,-10,1644
68,-10,1656
69,100,1657
70,-10,1675
71,-10,1690
72,-10,1703
73,-10,1715
74,-10,1752
75,100,1756
76,-10,1768
77,-10,1780
78,100,1783
79,-10,1797
80,100,1803
81,-10,1822
82,-10,1838
83,-10,1853
84,-10,1902
85,-10,1946
86,-10,1964
87,-10,1978
88,-10,2015
89,-10,2032
90,100,2033
91,-10,2051
92,-10,2066
93,-10,2084
94,-10,2101
95,-10,2143
96,-10,2158
97,-10,2171
98,-10,2187
99,100,2192
100,-10,2205
101,100,2206
102,100,2227
103,-10,2253
104,100,2254
105,-10,2265
106,-10,2277
107,100,2293
108,-10,2304
109,-10,2318
110,-10,2337
111,-10,2353
112,-10,2371
113,100,2372
114,100,2378
115,-10,2394
116,-10,2411
117,100,2416
118,-10,2441
119,-10,2463
120,-10,2504
121,-10,2522
122,-10,2536
123,-10,2551
124,-10,2574
125,100,2591
126,-10,2621
127,-10,2638
128,-10,2659
129,-10,2677
130,-10,2698
131,-10,2711
132,-10,2730
133,100,2739
134,-10,2768
135,-10,2785
136,100,2786
137,-10,2816
138,-10,2844
139,100,2845
140,-10,2860
141,-10,2888
142,-10,2908
143,-10,2923
144,-10,2946
145,-10,2962
146,-10,2976
147,-10,2992
148,-10,3005
149,-10,3027
150,-10,3046
151,-10,3072
152,-10,3093
153,-10,3115
154,-10,3139
155,-10,3181
156,-10,3202
157,-10,3224
158,-10,3240
159,-10,3264
160,100,3271
161,100,3286
162,-10,3304
163,-10,3319
164,-10,3339
165,100,3340
166,-10,3370
167,-10,3391
168,100,3394
169,-10,3409
170,-10,3444
171,-10,3472
172,-10,3492
173,-10,3520
174,-10,3544
175,-10,3562
176,-10,3578
177,100,3617
178,-10,3642
179,-10,3657
180,100,3670
181,100,3675
182,100,3692
183,-10,3717
184,100,3723
185,-10,3743
186,-10,3756
187,-10,3777
188,100,3788
189,100,3789
190,-10,3802
191,-10,3812
192,-10,3844
193,-10,3861
194,-10,3880
195,-10,3900
196,100,3910
197,100,3925
198,-10,3945
199,-10,3962
200,-10,3977
201,100,3985
202,-10,3998
203,-10,4039
204,-10,4058
205,100,4075
206,100,4076
207,-10,4099
208,-10,4119
209,100,4120
210,-10,4144
211,-10,4165
212,-10,4184
213,-10,4203
214,-10,4223
215,-10,4243
216,-10,4267
217,-10,4284
218,100,4292
219,-10,4314
220,-10,4342
221,-10,4373
222,-10,4400
223,-10,4424
224,100,4438
225,-10,4457
226,-10,4476
227,-10,4517
228,-10,4536
229,-10,4555
230,-10,4577
231,100,4595
232,-10,4623
