episode,scores,steps
0,-10,197
1,-10,203
2,-10,209
3,-10,215
4,100,216
5,-10,222
6,-10,228
7,-10,236
8,-10,243
9,-10,249
10,-10,255
11,-10,261
12,-10,267
13,-10,273
14,-10,279
15,-10,285
16,-10,291
17,-10,297
18,-10,303
19,-10,309
20,-10,315
21,-10,321
22,-10,328
23,-10,334
24,-10,340
25,-10,346
26,-10,352
27,-10,359
28,-10,365
29,-10,371
30,-10,377
31,-10,383
32,-10,389
33,-10,395
34,100,396
35,-10,402
36,-10,408
37,-10,414
38,-10,420
39,-10,426
40,-10,433
41,100,434
42,-10,440
43,-10,446
44,-10,452
45,-10,458
46,-10,465
47,-10,471
48,-10,477
49,-10,483
50,-10,489
51,-10,495
52,-10,501
53,-10,508
54,-10,514
55,-10,520
56,-10,528
57,-10,535
58,-10,588
59,-10,648
60,-10,659
61,-10,672
62,100,675
63,-10,692
64,-10,711
65,-10,726
66,-10,740
67,-10,750
68,-10,778
69,-10,813
70,-10,823
71,-10,834
72,-10,853
73,-10,891
74,100,896
75,-10,916
76,-10,922
77,-10,993
78,100,1016
79,100,1017
80,-10,1032
81,-10,1065
82,-10,1077
83,-10,1116
84,-10,1140
85,-10,1157
86,-10,1180
87,-10,1272
88,100,1273
89,-10,1390
90,-10,1409
91,-10,1496
92,-10,1568
93,-10,1628
94,-10,1685
95,-10,1714
96,-10,1794
97,-10,1895
98,100,1921
99,-10,1999
100,-10,2021
101,-10,2049
102,100,2050
103,-10,2179
104,-10,2219
105,-10,2296
106,-10,2546
107,-10,2561
108,100,2574
109,100,2602
110,-10,2627
111,100,2639
112,-10,2657
113,-10,2678
114,100,2695
115,-10,2721
116,100,2722
117,-10,2770
118,100,2779
119,-10,2804
120,-10,2850
121,100,2867
122,100,2875
123,-10,2897
124,-10,3000
125,-10,3030
126,-10,3061
127,-10,3123
128,-10,3170
129,-10,3254
130,-10,3280
131,100,3289
132,-10,3311
133,-10,3418
134,-10,3485
135,-10,3563
136,100,3582
137,-10,3612
138,-10,3718
139,-10,3749
140,-10,3769
141,100,3784
142,-10,3864
143,-10,3946
144,-10,3961
145,-10,4039
146,-10,4146
147,-10,4219
148,100,4231
149,-10,4245
150,-10,4259
151,-10,4369
152,-10,4471
153,100,4482
154,-10,4684
155,-10,4704
156,-10,4954
157,-10,4968
158,100,4988
159,100,5008
160,-10,5201
161,100,5226
162,-10,5241
163,-10,5491
