episode,scores,steps
0,-10,46
1,100,119
2,100,161
3,-10,193
4,100,255
5,100,320
6,100,438
7,100,463
8,-10,501
9,100,556
10,100,576
11,100,639
12,100,711
13,100,785
14,100,831
15,-10,876
16,100,979
17,-10,1056
18,100,1111
19,100,1145
20,100,1188
21,100,1205
22,100,1261
23,100,1318
24,-10,1415
25,100,1474
26,100,1520
27,-10,1579
28,100,1668
29,100,1687
30,100,1771
31,100,1808
32,100,1898
33,100,1942
34,100,2008
35,100,2085
36,-10,2123
37,100,2141
38,-10,2186
39,100,2313
40,-10,2380
41,-10,2488
42,-10,2526
43,-10,2565
44,-10,2594
45,100,2732
46,-10,2780
47,100,2803
48,-10,2841
49,100,2866
50,100,2908
51,100,3002
52,100,3103
53,100,3157
54,100,3213
55,100,3297
56,100,3351
57,100,3410
58,100,3461
59,100,3523
60,-10,3573
61,-10,3612
62,100,3635
63,100,3680
64,-10,3719
65,100,3819
66,100,3900
67,-10,3975
68,100,4060
69,100,4132
70,100,4168
71,100,4241
72,100,4389
73,100,4529
74,100,4643
75,100,4699
76,100,4790
77,100,4869
78,100,4889
79,100,4932
80,100,4969
81,100,5030
82,100,5094
83,100,5206
84,-10,5262
85,100,5321
86,100,5380
87,100,5444
88,100,5481
89,100,5578
90,100,5630
91,100,5665
92,100,5718
93,100,5767
94,100,5921
95,100,5930
96,-10,6024
97,-10,6066
98,-10,6108
99,100,6179
100,-10,6225
101,100,6267
102,100,6413
103,-10,6451
104,-10,6546
105,100,6570
106,-10,6820
107,100,6864
108,100,6957
109,100,7028
110,100,7097
111,100,7217
112,100,7364
113,100,7425
114,100,7538
115,-10,7611
116,-10,7662
117,100,7746
118,100,7770
119,-10,7897
120,100,7991
121,100,8014
122,100,8040
123,100,8186
124,-10,8286
125,100,8365
126,100,8411
127,100,8446
128,-10,8592
129,100,8674
130,100,8828
131,100,8872
132,100,8992
133,100,9078
134,100,9126
135,100,9172
136,-10,9219
137,-10,9337
138,-10,9373
139,-10,9417
140,100,9565
141,100,9645
142,100,9786
143,-10,9855
144,100,9905
145,100,10042
146,100,10167
147,100,10213
148,-10,10355
149,-10,10412
150,-10,10453
151,100,10480
152,100,10560
153,-10,10614
154,-10,10739
155,100,10802
156,100,10924
157,100,11015
158,100,11096
159,100,11185
160,100,11240
161,100,11306
162,100,11404
163,100,11466
164,100,11500
165,100,11566
166,100,11631
167,100,11755
168,100,11847
169,100,11989
170,100,12058
171,100,12133
172,-10,12241
173,100,12272
174,100,12352
175,100,12382
176,100,12471
177,100,12599
178,100,12623
179,100,12662
180,100,12682
181,100,12729
182,100,12782
183,100,12835
184,-10,12916
185,100,13041
186,-10,13171
187,100,13304
188,100,13388
189,-10,13432
190,100,13506
191,100,13599
192,100,13699
193,100,13795
194,-10,13885
195,100,13915
196,-10,13966
197,100,14021
198,100,14087
199,-10,14168
200,100,14247
201,100,14354
202,100,14425
203,100,14512
204,100,14570
205,100,14662
206,100,14738
207,100,14849
208,100,14916
209,100,14969
210,100,15091
211,100,15135
212,100,15158
213,100,15225
214,100,15283
215,100,15346
216,-10,15394
217,100,15447
218,100,15520
219,100,15548
220,100,15603
221,-10,15657
222,-10,15707
223,100,15747
224,100,15840
225,100,15860
226,100,15885
227,100,15968
228,100,16087
229,-10,16129
230,100,16234
231,100,16281
232,100,16366
233,100,16450
234,-10,16485
235,100,16543
236,100,16607
237,100,16752
238,100,16869
239,100,16932
240,100,16951
241,100,17085
242,100,17139
243,-10,17177
244,-10,17219
245,100,17290
246,100,17408
247,100,17434
248,100,17521
249,100,17631
250,100,17651
251,-10,17706
252,-10,17743
253,100,17870
254,-10,17917
255,100,17944
256,100,18053
257,100,18115
258,100,18158
259,100,18202
260,100,18307
261,100,18389
262,100,18414
263,-10,18486
264,100,18507
265,100,18538
266,-10,18655
267,-10,18683
268,100,18702
269,100,18740
270,100,18854
271,-10,18913
272,100,18971
273,100,19018
274,100,19070
275,100,19181
276,100,19235
277,100,19254
278,100,19359
279,-10,19407
280,100,19514
281,100,19630
282,-10,19740
283,100,19808
284,100,19924
285,100,20005
286,100,20101
287,100,20210
288,-10,20260
289,100,20322
290,100,20481
291,100,20566
292,-10,20673
293,100,20759
294,100,20830
295,100,20875
296,100,20946
297,100,20981
298,-10,21022
299,100,21071
300,-10,21188
301,-10,21228
302,100,21336
303,100,21400
304,100,21450
305,100,21506
306,100,21538
307,100,21627
308,100,21679
309,-10,21717
310,100,21775
311,-10,21810
312,-10,21859
313,100,21892
314,100,21904
315,100,21965
316,100,22017
317,100,22160
318,100,22211
319,100,22288
320,100,22428
321,-10,22549
322,100,22662
323,100,22696
324,100,22818
325,100,22893
326,100,23018
327,100,23065
328,100,23185
329,-10,23223
330,100,23281
331,-10,23354
332,100,23442
333,-10,23490
334,-10,23561
335,-10,23597
336,100,23694
337,100,23809
338,100,23831
339,100,23885
340,100,23993
341,100,24064
342,100,24208
343,100,24227
344,100,24276
345,100,24367
346,100,24429
347,100,24458
348,100,24547
349,-10,24592
350,100,24612
351,100,24721
352,100,24759
353,-10,24793
354,100,24911
355,100,24965
356,100,25040
357,100,25097
358,100,25129
359,100,25249
360,100,25375
361,100,25417
362,100,25517
363,100,25590
364,100,25610
365,100,25664
366,100,25723
367,-10,25804
368,100,25898
369,100,25960
370,100,25991
371,100,26099
372,100,26204
373,100,26225
374,100,26243
375,100,26277
376,-10,26371
377,100,26451
378,100,26529
379,100,26624
380,100,26643
381,100,26715
382,-10,26799
383,100,26851
384,100,26871
385,100,26997
386,100,27040
387,100,27100
388,100,27177
389,100,27237
390,100,27331
391,-10,27378
392,-10,27439
393,100,27495
394,-10,27542
395,100,27640
396,100,27727
397,100,27766
398,100,27789
399,100,27891
400,100,27986
401,100,28112
402,100,28206
403,100,28278
404,100,28303
405,100,28372
406,100,28444
407,100,28530
408,100,28553
409,-10,28594
410,100,28628
411,100,28716
412,-10,28754
413,100,28779
414,100,28846
415,100,28903
416,100,28968
417,100,29022
418,-10,29101
419,100,29162
420,100,29225
421,100,29288
422,100,29346
423,100,29419
424,100,29478
425,100,29512
426,100,29592
427,100,29636
428,100,29711
429,100,29763
430,-10,29832
431,100,29931
432,100,29968
433,100,30102
434,100,30179
435,100,30249
436,100,30326
437,100,30351
438,100,30416
439,100,30469
440,100,30498
441,100,30567
442,100,30666
443,-10,30774
444,100,30811
445,100,30882
446,100,30932
447,100,30966
448,100,31093
449,100,31191
450,100,31280
451,100,31303
452,100,31359
453,100,31415
454,100,31450
455,100,31513
456,100,31556
457,100,31695
458,100,31787
459,100,31920
460,-10,31958
461,-10,32208
462,100,32250
463,100,32335
464,-10,32391
465,100,32491
466,100,32540
467,100,32608
468,100,32656
469,100,32772
470,-10,32803
471,100,32827
472,100,32879
473,100,32919
474,100,32965
475,100,32986
476,100,33050
477,100,33112
478,100,33153
479,100,33173
480,100,33241
481,100,33354
482,100,33383
483,100,33443
484,100,33480
485,100,33498
486,-10,33551
487,100,33594
488,100,33628
489,100,33684
490,100,33726
491,100,33781
492,100,33911
493,100,33970
494,-10,34083
495,100,34184
496,100,34295
497,100,34339
498,100,34435
499,-10,34529
500,100,34601
501,100,34656
502,100,34697
503,-10,34795
504,100,34895
505,-10,34955
506,100,35007
507,-10,35058
508,-10,35088
509,100,35146
510,100,35196
511,-10,35245
512,100,35309
513,100,35375
514,-10,35419
515,-10,35465
516,100,35566
517,100,35630
518,100,35782
519,100,35823
520,100,35883
521,100,35943
522,100,35963
523,-10,36061
524,100,36108
525,-10,36150
526,100,36279
527,-10,36327
528,100,36429
529,100,36452
530,100,36517
531,100,36588
532,100,36674
533,100,36807
534,100,36918
535,100,36952
536,100,36996
537,100,37066
538,100,37208
539,100,37275
540,100,37432
541,-10,37486
542,100,37524
543,-10,37615
544,100,37668
545,100,37774
546,100,37866
547,100,37987
548,100,38005
549,100,38023
550,100,38128
551,100,38214
552,-10,38312
553,100,38431
554,100,38457
555,-10,38498
556,100,38539
557,-10,38645
558,100,38745
559,-10,38807
560,100,38858
561,100,38973
562,100,39047
563,100,39085
564,-10,39129
565,100,39170
566,100,39274
567,-10,39314
568,100,39331
569,100,39392
570,100,39456
571,100,39561
572,100,39623
573,100,39648
574,100,39752
575,100,39799
576,100,39889
577,100,39933
578,100,39956
579,100,40063
580,100,40082
581,100,40155
582,100,40190
583,100,40287
584,100,40344
585,100,40383
586,100,40402
587,100,40458
588,100,40530
589,100,40576
590,100,40604
591,100,40674
592,-10,40732
593,100,40849
594,100,40901
595,100,40918
596,100,40956
597,-10,41206
598,100,41223
599,100,41330
600,100,41404
601,100,41502
